"Mod name","Registry name","Item ID","Display name","Exists"
"Chipped","chipped:cyan_concrete_14","chipped:cyan_concrete_14","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_15","chipped:cyan_concrete_15","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_16","chipped:cyan_concrete_16","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_17","chipped:cyan_concrete_17","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_18","chipped:cyan_concrete_18","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_2","chipped:cyan_concrete_2","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_3","chipped:cyan_concrete_3","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_4","chipped:cyan_concrete_4","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_5","chipped:cyan_concrete_5","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_6","chipped:cyan_concrete_6","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_7","chipped:cyan_concrete_7","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_8","chipped:cyan_concrete_8","Cyan Concrete","true"
"Chipped","chipped:cyan_concrete_9","chipped:cyan_concrete_9","Cyan Concrete","true"
"Chipped","chipped:cyan_stained_glass_1","chipped:cyan_stained_glass_1","Cyan Stained Glass","true"
"Chipped","chipped:cyan_stained_glass_2","chipped:cyan_stained_glass_2","Cyan Stained Glass","true"
"Chipped","chipped:cyan_stained_glass_3","chipped:cyan_stained_glass_3","Cyan Stained Glass","true"
"Chipped","chipped:cyan_stained_glass_4","chipped:cyan_stained_glass_4","Cyan Stained Glass","true"
"Chipped","chipped:cyan_stained_glass_5","chipped:cyan_stained_glass_5","Cyan Stained Glass","true"
"Chipped","chipped:cyan_stained_glass_6","chipped:cyan_stained_glass_6","Cyan Stained Glass","true"
"Chipped","chipped:cyan_stained_glass_7","chipped:cyan_stained_glass_7","Cyan Stained Glass","true"
"Chipped","chipped:cyan_stained_glass_8","chipped:cyan_stained_glass_8","Cyan Stained Glass","true"
"Chipped","chipped:cyan_stained_glass_pane_1","chipped:cyan_stained_glass_pane_1","Cyan Stained Glass Pane","true"
"Chipped","chipped:cyan_stained_glass_pane_2","chipped:cyan_stained_glass_pane_2","Cyan Stained Glass Pane","true"
"Chipped","chipped:cyan_stained_glass_pane_3","chipped:cyan_stained_glass_pane_3","Cyan Stained Glass Pane","true"
"Chipped","chipped:cyan_stained_glass_pane_4","chipped:cyan_stained_glass_pane_4","Cyan Stained Glass Pane","true"
"Chipped","chipped:cyan_stained_glass_pane_5","chipped:cyan_stained_glass_pane_5","Cyan Stained Glass Pane","true"
"Chipped","chipped:cyan_stained_glass_pane_6","chipped:cyan_stained_glass_pane_6","Cyan Stained Glass Pane","true"
"Chipped","chipped:cyan_stained_glass_pane_7","chipped:cyan_stained_glass_pane_7","Cyan Stained Glass Pane","true"
"Chipped","chipped:cyan_stained_glass_pane_8","chipped:cyan_stained_glass_pane_8","Cyan Stained Glass Pane","true"
"Chipped","chipped:cyan_terracotta_1","chipped:cyan_terracotta_1","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_10","chipped:cyan_terracotta_10","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_11","chipped:cyan_terracotta_11","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_12","chipped:cyan_terracotta_12","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_13","chipped:cyan_terracotta_13","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_14","chipped:cyan_terracotta_14","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_15","chipped:cyan_terracotta_15","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_16","chipped:cyan_terracotta_16","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_17","chipped:cyan_terracotta_17","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_18","chipped:cyan_terracotta_18","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_2","chipped:cyan_terracotta_2","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_3","chipped:cyan_terracotta_3","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_4","chipped:cyan_terracotta_4","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_5","chipped:cyan_terracotta_5","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_6","chipped:cyan_terracotta_6","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_7","chipped:cyan_terracotta_7","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_8","chipped:cyan_terracotta_8","Cyan Terracotta","true"
"Chipped","chipped:cyan_terracotta_9","chipped:cyan_terracotta_9","Cyan Terracotta","true"
"Chipped","chipped:cyan_wool_1","chipped:cyan_wool_1","Cyan Wool","true"
"Chipped","chipped:cyan_wool_10","chipped:cyan_wool_10","Cyan Wool","true"
"Chipped","chipped:cyan_wool_11","chipped:cyan_wool_11","Cyan Wool","true"
"Chipped","chipped:cyan_wool_12","chipped:cyan_wool_12","Cyan Wool","true"
"Chipped","chipped:cyan_wool_13","chipped:cyan_wool_13","Cyan Wool","true"
"Chipped","chipped:cyan_wool_14","chipped:cyan_wool_14","Cyan Wool","true"
"Chipped","chipped:cyan_wool_15","chipped:cyan_wool_15","Cyan Wool","true"
"Chipped","chipped:cyan_wool_16","chipped:cyan_wool_16","Cyan Wool","true"
"Chipped","chipped:cyan_wool_17","chipped:cyan_wool_17","Cyan Wool","true"
"Chipped","chipped:cyan_wool_18","chipped:cyan_wool_18","Cyan Wool","true"
"Chipped","chipped:cyan_wool_2","chipped:cyan_wool_2","Cyan Wool","true"
"Chipped","chipped:cyan_wool_3","chipped:cyan_wool_3","Cyan Wool","true"
"Chipped","chipped:cyan_wool_4","chipped:cyan_wool_4","Cyan Wool","true"
"Chipped","chipped:cyan_wool_5","chipped:cyan_wool_5","Cyan Wool","true"
"Chipped","chipped:cyan_wool_6","chipped:cyan_wool_6","Cyan Wool","true"
"Chipped","chipped:cyan_wool_7","chipped:cyan_wool_7","Cyan Wool","true"
"Chipped","chipped:cyan_wool_8","chipped:cyan_wool_8","Cyan Wool","true"
"Chipped","chipped:cyan_wool_9","chipped:cyan_wool_9","Cyan Wool","true"
"Chipped","chipped:dark_oak_planks_1","chipped:dark_oak_planks_1","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_10","chipped:dark_oak_planks_10","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_11","chipped:dark_oak_planks_11","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_12","chipped:dark_oak_planks_12","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_13","chipped:dark_oak_planks_13","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_14","chipped:dark_oak_planks_14","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_15","chipped:dark_oak_planks_15","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_16","chipped:dark_oak_planks_16","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_17","chipped:dark_oak_planks_17","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_18","chipped:dark_oak_planks_18","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_2","chipped:dark_oak_planks_2","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_3","chipped:dark_oak_planks_3","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_4","chipped:dark_oak_planks_4","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_5","chipped:dark_oak_planks_5","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_6","chipped:dark_oak_planks_6","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_7","chipped:dark_oak_planks_7","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_8","chipped:dark_oak_planks_8","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_planks_9","chipped:dark_oak_planks_9","Dark Oak Planks","true"
"Chipped","chipped:dark_oak_wood_glass_1","chipped:dark_oak_wood_glass_1","Glass","true"
"Chipped","chipped:dark_oak_wood_glass_2","chipped:dark_oak_wood_glass_2","Glass","true"
"Chipped","chipped:dark_oak_wood_glass_3","chipped:dark_oak_wood_glass_3","Glass","true"
"Chipped","chipped:dark_oak_wood_glass_4","chipped:dark_oak_wood_glass_4","Glass","true"
"Chipped","chipped:dark_oak_wood_glass_5","chipped:dark_oak_wood_glass_5","Glass","true"
"Chipped","chipped:dark_oak_wood_glass_6","chipped:dark_oak_wood_glass_6","Glass","true"
"Chipped","chipped:dark_oak_wood_glass_pane_1","chipped:dark_oak_wood_glass_pane_1","Glass Pane","true"
"Chipped","chipped:dark_oak_wood_glass_pane_2","chipped:dark_oak_wood_glass_pane_2","Glass Pane","true"
"Chipped","chipped:dark_oak_wood_glass_pane_3","chipped:dark_oak_wood_glass_pane_3","Glass Pane","true"
"Chipped","chipped:dark_oak_wood_glass_pane_4","chipped:dark_oak_wood_glass_pane_4","Glass Pane","true"
"Chipped","chipped:dark_oak_wood_glass_pane_5","chipped:dark_oak_wood_glass_pane_5","Glass Pane","true"
"Chipped","chipped:dark_oak_wood_glass_pane_6","chipped:dark_oak_wood_glass_pane_6","Glass Pane","true"
"Chipped","chipped:dark_prismarine_1","chipped:dark_prismarine_1","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_10","chipped:dark_prismarine_10","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_11","chipped:dark_prismarine_11","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_12","chipped:dark_prismarine_12","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_13","chipped:dark_prismarine_13","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_14","chipped:dark_prismarine_14","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_15","chipped:dark_prismarine_15","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_16","chipped:dark_prismarine_16","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_17","chipped:dark_prismarine_17","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_18","chipped:dark_prismarine_18","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_2","chipped:dark_prismarine_2","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_3","chipped:dark_prismarine_3","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_4","chipped:dark_prismarine_4","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_5","chipped:dark_prismarine_5","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_6","chipped:dark_prismarine_6","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_7","chipped:dark_prismarine_7","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_8","chipped:dark_prismarine_8","Dark Prismarine","true"
"Chipped","chipped:dark_prismarine_9","chipped:dark_prismarine_9","Dark Prismarine","true"
"Chipped","chipped:diorite_1","chipped:diorite_1","Diorite","true"
"Chipped","chipped:diorite_10","chipped:diorite_10","Diorite","true"
"Chipped","chipped:diorite_11","chipped:diorite_11","Diorite","true"
"Chipped","chipped:diorite_12","chipped:diorite_12","Diorite","true"
"Chipped","chipped:diorite_13","chipped:diorite_13","Diorite","true"
"Chipped","chipped:diorite_14","chipped:diorite_14","Diorite","true"
"Chipped","chipped:diorite_15","chipped:diorite_15","Diorite","true"
"Chipped","chipped:diorite_16","chipped:diorite_16","Diorite","true"
"Chipped","chipped:diorite_17","chipped:diorite_17","Diorite","true"
"Chipped","chipped:diorite_18","chipped:diorite_18","Diorite","true"
"Chipped","chipped:diorite_2","chipped:diorite_2","Diorite","true"
"Chipped","chipped:diorite_3","chipped:diorite_3","Diorite","true"
"Chipped","chipped:diorite_4","chipped:diorite_4","Diorite","true"
"Chipped","chipped:diorite_5","chipped:diorite_5","Diorite","true"
"Chipped","chipped:diorite_6","chipped:diorite_6","Diorite","true"
"Chipped","chipped:diorite_7","chipped:diorite_7","Diorite","true"
"Chipped","chipped:diorite_8","chipped:diorite_8","Diorite","true"
"Chipped","chipped:diorite_9","chipped:diorite_9","Diorite","true"
"Chipped","chipped:end_stone_1","chipped:end_stone_1","End Stone","true"
"Chipped","chipped:end_stone_10","chipped:end_stone_10","End Stone","true"
"Chipped","chipped:end_stone_11","chipped:end_stone_11","End Stone","true"
"Chipped","chipped:end_stone_12","chipped:end_stone_12","End Stone","true"
"Chipped","chipped:end_stone_13","chipped:end_stone_13","End Stone","true"
"Chipped","chipped:end_stone_14","chipped:end_stone_14","End Stone","true"
"Chipped","chipped:end_stone_15","chipped:end_stone_15","End Stone","true"
"Chipped","chipped:end_stone_16","chipped:end_stone_16","End Stone","true"
"Chipped","chipped:end_stone_17","chipped:end_stone_17","End Stone","true"
"Chipped","chipped:end_stone_18","chipped:end_stone_18","End Stone","true"
"Chipped","chipped:end_stone_2","chipped:end_stone_2","End Stone","true"
"Chipped","chipped:end_stone_3","chipped:end_stone_3","End Stone","true"
"Chipped","chipped:end_stone_4","chipped:end_stone_4","End Stone","true"
"Chipped","chipped:end_stone_5","chipped:end_stone_5","End Stone","true"
"Chipped","chipped:end_stone_6","chipped:end_stone_6","End Stone","true"
"Chipped","chipped:end_stone_7","chipped:end_stone_7","End Stone","true"
"Chipped","chipped:end_stone_8","chipped:end_stone_8","End Stone","true"
"Chipped","chipped:end_stone_9","chipped:end_stone_9","End Stone","true"
"Chipped","chipped:gilded_blackstone_1","chipped:gilded_blackstone_1","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_10","chipped:gilded_blackstone_10","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_11","chipped:gilded_blackstone_11","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_12","chipped:gilded_blackstone_12","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_13","chipped:gilded_blackstone_13","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_14","chipped:gilded_blackstone_14","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_15","chipped:gilded_blackstone_15","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_16","chipped:gilded_blackstone_16","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_17","chipped:gilded_blackstone_17","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_18","chipped:gilded_blackstone_18","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_19","chipped:gilded_blackstone_19","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_2","chipped:gilded_blackstone_2","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_20","chipped:gilded_blackstone_20","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_21","chipped:gilded_blackstone_21","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_22","chipped:gilded_blackstone_22","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_23","chipped:gilded_blackstone_23","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_24","chipped:gilded_blackstone_24","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_25","chipped:gilded_blackstone_25","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_26","chipped:gilded_blackstone_26","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_3","chipped:gilded_blackstone_3","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_4","chipped:gilded_blackstone_4","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_5","chipped:gilded_blackstone_5","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_6","chipped:gilded_blackstone_6","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_7","chipped:gilded_blackstone_7","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_8","chipped:gilded_blackstone_8","Gilded Blackstone","true"
"Chipped","chipped:gilded_blackstone_9","chipped:gilded_blackstone_9","Gilded Blackstone","true"
"Chipped","chipped:glass_1","chipped:glass_1","Glass","true"
"Chipped","chipped:glass_10","chipped:glass_10","Glass","true"
"Chipped","chipped:glass_11","chipped:glass_11","Glass","true"
"Chipped","chipped:glass_12","chipped:glass_12","Glass","true"
"Chipped","chipped:glass_13","chipped:glass_13","Glass","true"
"Chipped","chipped:glass_14","chipped:glass_14","Glass","true"
"Chipped","chipped:glass_2","chipped:glass_2","Glass","true"
"Chipped","chipped:glass_3","chipped:glass_3","Glass","true"
"Chipped","chipped:glass_4","chipped:glass_4","Glass","true"
"Chipped","chipped:glass_5","chipped:glass_5","Glass","true"
"Chipped","chipped:glass_6","chipped:glass_6","Glass","true"
"Chipped","chipped:glass_7","chipped:glass_7","Glass","true"
"Chipped","chipped:glass_8","chipped:glass_8","Glass","true"
"Chipped","chipped:glass_9","chipped:glass_9","Glass","true"
"Chipped","chipped:glass_pane_1","chipped:glass_pane_1","Glass Pane","true"
"Chipped","chipped:glass_pane_10","chipped:glass_pane_10","Glass Pane","true"
"Chipped","chipped:glass_pane_11","chipped:glass_pane_11","Glass Pane","true"
"Chipped","chipped:glass_pane_12","chipped:glass_pane_12","Glass Pane","true"
"Chipped","chipped:glass_pane_13","chipped:glass_pane_13","Glass Pane","true"
"Chipped","chipped:glass_pane_14","chipped:glass_pane_14","Glass Pane","true"
"Chipped","chipped:glass_pane_2","chipped:glass_pane_2","Glass Pane","true"
"Chipped","chipped:glass_pane_3","chipped:glass_pane_3","Glass Pane","true"
"Chipped","chipped:glass_pane_4","chipped:glass_pane_4","Glass Pane","true"
"Chipped","chipped:glass_pane_5","chipped:glass_pane_5","Glass Pane","true"
"Chipped","chipped:glass_pane_6","chipped:glass_pane_6","Glass Pane","true"
"Chipped","chipped:glass_pane_7","chipped:glass_pane_7","Glass Pane","true"
"Chipped","chipped:glass_pane_8","chipped:glass_pane_8","Glass Pane","true"
"Chipped","chipped:glass_pane_9","chipped:glass_pane_9","Glass Pane","true"
"Chipped","chipped:glassblower","chipped:glassblower","Glass Blower","true"
"Chipped","chipped:glowstone_1","chipped:glowstone_1","Glowstone","true"
"Chipped","chipped:glowstone_10","chipped:glowstone_10","Glowstone","true"
"Chipped","chipped:glowstone_11","chipped:glowstone_11","Glowstone","true"
"Chipped","chipped:glowstone_12","chipped:glowstone_12","Glowstone","true"
