"Mod name","Registry name","Item ID","Display name","Exists","Tags"
"Ars Nouveau","ars_nouveau:ab_mosaic","ars_nouveau:ab_mosaic","Arcane Brick: Mosaic","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:ab_smooth","ars_nouveau:ab_smooth","Arcane Brick: Smooth","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:ab_smooth_slab","ars_nouveau:ab_smooth_slab","Arcane Brick: Smooth Slab","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:alchemical_sourcelink","ars_nouveau:alchemical_sourcelink","Alchemical Sourcelink","true",""
"Ars Nouveau","ars_nouveau:arcane_bricks","ars_nouveau:arcane_bricks","Arcane Bricks","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:arcane_core","ars_nouveau:arcane_core","Arcane Core","true",""
"Ars Nouveau","ars_nouveau:arcane_ore","ars_nouveau:arcane_ore","Source Gem Ore","true","forge:ores, forge:ores/mana_gem, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Ars Nouveau","ars_nouveau:arcane_pedestal","ars_nouveau:arcane_pedestal","Arcane Pedestal","true",""
"Ars Nouveau","ars_nouveau:arcane_relay","ars_nouveau:arcane_relay","Source Relay","true",""
"Ars Nouveau","ars_nouveau:arcane_relay_splitter","ars_nouveau:arcane_relay_splitter","Source Relay: Splitter","true",""
"Ars Nouveau","ars_nouveau:arcane_road","ars_nouveau:arcane_road","block.ars_nouveau.arcane_road","true",""
"Ars Nouveau","ars_nouveau:arcane_stone","ars_nouveau:arcane_stone","Arcane Stone","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:archwood_button","ars_nouveau:archwood_button","Archwood Button","true","create:wrench_pickup, minecraft:buttons, minecraft:wooden_buttons"
"Ars Nouveau","ars_nouveau:archwood_chest","ars_nouveau:archwood_chest","Archwood Chest","true",""
"Ars Nouveau","ars_nouveau:archwood_door","ars_nouveau:archwood_door","Archwood Door","true","buildinggadgets:blacklist/building, buildinggadgets:blacklist/exchanging, buildinggadgets:blacklist/generic, create:brittle, forge:doors, forge:wooden_doors, minecraft:doors, minecraft:wooden_doors"
"Ars Nouveau","ars_nouveau:archwood_fence","ars_nouveau:archwood_fence","Archwood Fence","true","create:fan_transparent, forge:fences, forge:fences/wooden, forge:wooden_fences, minecraft:fences, minecraft:fences/wooden, minecraft:wooden_fences, supplementaries:posts"
"Ars Nouveau","ars_nouveau:archwood_fence_gate","ars_nouveau:archwood_fence_gate","Archwood Fence Gate","true",""
"Ars Nouveau","ars_nouveau:archwood_planks","ars_nouveau:archwood_planks","Archwood Planks","true","alexsmobs:cachalot_whale_breakables, forge:planks, forge:planks/archwood, minecraft:planks, minecraft:planks/archwood"
"Ars Nouveau","ars_nouveau:archwood_pressure_plate","ars_nouveau:archwood_pressure_plate","Archwood Pressure Plate","true",""
"Ars Nouveau","ars_nouveau:archwood_slab","ars_nouveau:archwood_slab","Archwood Slab","true","alexsmobs:cachalot_whale_breakables, minecraft:slabs, minecraft:wooden_slabs"
"Ars Nouveau","ars_nouveau:archwood_stairs","ars_nouveau:archwood_stairs","Archwood Stairs","true","alexsmobs:cachalot_whale_breakables, minecraft:stairs, minecraft:wooden_stairs"
"Ars Nouveau","ars_nouveau:archwood_trapdoor","ars_nouveau:archwood_trapdoor","Archwood Trapdoor","true","minecraft:trapdoors, minecraft:wooden_trapdoors"
"Ars Nouveau","ars_nouveau:archwood_wall_sign","","block.ars_nouveau.archwood_wall_sign","true",""
"Ars Nouveau","ars_nouveau:as_gold_alt","ars_nouveau:as_gold_alt","Gilded Brick: Alternative","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:as_gold_ashlar","ars_nouveau:as_gold_ashlar","Gilded Brick: Ashlar","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:as_gold_basket","ars_nouveau:as_gold_basket","Gilded Brick: Basket","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:as_gold_clover","ars_nouveau:as_gold_clover","Gilded Brick: Clover","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:as_gold_herring","ars_nouveau:as_gold_herring","Gilded Brick: Herring","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:as_gold_mosaic","ars_nouveau:as_gold_mosaic","Gilded Brick: Mosaic","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:as_gold_slab","ars_nouveau:as_gold_slab","Gilded Slab","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:as_gold_stone","ars_nouveau:as_gold_stone","Gilded Arcane Stone","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:basic_spell_turret","ars_nouveau:basic_spell_turret","Basic Spell Turret","true",""
"Ars Nouveau","ars_nouveau:blue_archwood_leaves","ars_nouveau:blue_archwood_leaves","Cascading Archwood Leaves","true","alexsmobs:elephant_foodblocks, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables, alexsmobs:void_worm_breakables, alexsmobs:warped_mosco_breakables, ars_nouveau:harvest/fellable, ars_nouveau:harvest/foliage, ftbessentials:ignore_rtp, minecraft:leaves, minecraft:leaves/archwood_leaves"
"Ars Nouveau","ars_nouveau:blue_archwood_log","ars_nouveau:blue_archwood_log","Cascading Archwood Log","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, forge:logs, forge:logs/archwood, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs/archwood, minecraft:logs_that_burn"
"Ars Nouveau","ars_nouveau:blue_archwood_sapling","ars_nouveau:blue_archwood_sapling","Cascading Archwood Sapling","true","ars_nouveau:magic_plants, ars_nouveau:magic_saplings, minecraft:saplings, snowrealmagic:containables"
"Ars Nouveau","ars_nouveau:blue_archwood_wood","ars_nouveau:blue_archwood_wood","Cascading Archwood Wood","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, forge:logs, forge:logs/archwood, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs/archwood, minecraft:logs_that_burn"
"Ars Nouveau","ars_nouveau:bookwyrm_lectern","ars_nouveau:bookwyrm_lectern","Bookwyrm Lectern","true",""
"Ars Nouveau","ars_nouveau:creative_mana_jar","ars_nouveau:creative_mana_jar","Creative Source Jar","true",""
"Ars Nouveau","ars_nouveau:crystallizer","ars_nouveau:crystallizer","Crystallizer","true",""
"Ars Nouveau","ars_nouveau:drygmy_stone","ars_nouveau:drygmy_stone","Drygmy Henge","true",""
"Ars Nouveau","ars_nouveau:enchanting_apparatus","ars_nouveau:enchanting_apparatus","Enchanting Apparatus","true",""
"Ars Nouveau","ars_nouveau:glyph_press","ars_nouveau:glyph_press","Glyph Press","true",""
"Ars Nouveau","ars_nouveau:green_archwood_leaves","ars_nouveau:green_archwood_leaves","Flourishing Archwood Leaves","true","alexsmobs:elephant_foodblocks, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables, alexsmobs:void_worm_breakables, alexsmobs:warped_mosco_breakables, ars_nouveau:harvest/fellable, ars_nouveau:harvest/foliage, ftbessentials:ignore_rtp, minecraft:leaves, minecraft:leaves/archwood_leaves"
"Ars Nouveau","ars_nouveau:green_archwood_log","ars_nouveau:green_archwood_log","Flourishing Archwood Log","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, forge:logs, forge:logs/archwood, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs/archwood, minecraft:logs_that_burn"
"Ars Nouveau","ars_nouveau:green_archwood_sapling","ars_nouveau:green_archwood_sapling","Flourishing Archwood Sapling","true","ars_nouveau:magic_plants, ars_nouveau:magic_saplings, minecraft:saplings, snowrealmagic:containables"
"Ars Nouveau","ars_nouveau:green_archwood_wood","ars_nouveau:green_archwood_wood","Flourishing Archwood Wood","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, forge:logs, forge:logs/archwood, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs/archwood, minecraft:logs_that_burn"
"Ars Nouveau","ars_nouveau:intangible_air","","block.ars_nouveau.intangible_air","true",""
"Ars Nouveau","ars_nouveau:lava_lily","ars_nouveau:lava_lily","Lava Lily","true",""
"Ars Nouveau","ars_nouveau:light_block","ars_nouveau:light_block","Light","true",""
"Ars Nouveau","ars_nouveau:mana_berry_bush","ars_nouveau:mana_berry","Source Berry","true","ars_nouveau:magic_plants"
"Ars Nouveau","ars_nouveau:mana_bloom_crop","ars_nouveau:mana_bloom_crop","Magebloom Seed","true","alexsmobs:crow_foodblocks, ars_nouveau:magic_plants, betteranimalsplus:butterfly_growables, minecraft:bee_growables, minecraft:crops"
"Ars Nouveau","ars_nouveau:mana_condenser","ars_nouveau:mana_condenser","Agronomic Sourcelink","true",""
"Ars Nouveau","ars_nouveau:mana_gem_block","ars_nouveau:mana_gem_block","Source Gem Block","true",""
"Ars Nouveau","ars_nouveau:mana_jar","ars_nouveau:mana_jar","Source Jar","true",""
"Ars Nouveau","ars_nouveau:mycelial_sourcelink","ars_nouveau:mycelial_sourcelink","Mycelial Sourcelink","true",""
"Ars Nouveau","ars_nouveau:phantom_block","ars_nouveau:phantom_block","Phantom Block","true",""
"Ars Nouveau","ars_nouveau:portal","ars_nouveau:portal","Warp Portal","true",""
"Ars Nouveau","ars_nouveau:potion_jar","ars_nouveau:potion_jar","Potion Jar","true",""
"Ars Nouveau","ars_nouveau:potion_melder","ars_nouveau:potion_melder","Potion Melder","true",""
"Ars Nouveau","ars_nouveau:purple_archwood_leaves","ars_nouveau:purple_archwood_leaves","Vexing Archwood Leaves","true","alexsmobs:elephant_foodblocks, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables, alexsmobs:void_worm_breakables, alexsmobs:warped_mosco_breakables, ars_nouveau:harvest/fellable, ars_nouveau:harvest/foliage, ftbessentials:ignore_rtp, minecraft:leaves, minecraft:leaves/archwood_leaves"
"Ars Nouveau","ars_nouveau:purple_archwood_log","ars_nouveau:purple_archwood_log","Vexing Archwood Log","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, forge:logs, forge:logs/archwood, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs/archwood, minecraft:logs_that_burn"
"Ars Nouveau","ars_nouveau:purple_archwood_sapling","ars_nouveau:purple_archwood_sapling","Vexing Archwood Sapling","true","ars_nouveau:magic_plants, ars_nouveau:magic_saplings, minecraft:saplings, snowrealmagic:containables"
"Ars Nouveau","ars_nouveau:purple_archwood_wood","ars_nouveau:purple_archwood_wood","Vexing Archwood Wood","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, forge:logs, forge:logs/archwood, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs/archwood, minecraft:logs_that_burn"
"Ars Nouveau","ars_nouveau:red_archwood_leaves","ars_nouveau:red_archwood_leaves","Blazing Archwood Leaves","true","alexsmobs:elephant_foodblocks, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables, alexsmobs:void_worm_breakables, alexsmobs:warped_mosco_breakables, ars_nouveau:harvest/fellable, ars_nouveau:harvest/foliage, ftbessentials:ignore_rtp, minecraft:leaves, minecraft:leaves/archwood_leaves"
"Ars Nouveau","ars_nouveau:red_archwood_log","ars_nouveau:red_archwood_log","Blazing Archwood Log","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, forge:logs, forge:logs/archwood, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs/archwood, minecraft:logs_that_burn"
"Ars Nouveau","ars_nouveau:red_archwood_sapling","ars_nouveau:red_archwood_sapling","Blazing Archwood Sapling","true","ars_nouveau:magic_plants, ars_nouveau:magic_saplings, minecraft:saplings, snowrealmagic:containables"
"Ars Nouveau","ars_nouveau:red_archwood_wood","ars_nouveau:red_archwood_wood","Blazing Archwood Wood","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, forge:logs, forge:logs/archwood, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs/archwood, minecraft:logs_that_burn"
"Ars Nouveau","ars_nouveau:redstone_air","","block.ars_nouveau.redstone_air","true",""
"Ars Nouveau","ars_nouveau:relay_deposit","ars_nouveau:relay_deposit","Source Relay: Depositor","true",""
"Ars Nouveau","ars_nouveau:relay_warp","ars_nouveau:relay_warp","Source Relay: Warper","true",""
"Ars Nouveau","ars_nouveau:ritual","ars_nouveau:ritual","Ritual Brazier","true",""
"Ars Nouveau","ars_nouveau:rune","ars_nouveau:rune","Rune","true",""
"Ars Nouveau","ars_nouveau:sas_alternating","ars_nouveau:sas_alternating","Arcane Brick: Smooth Alternating","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:sas_ashlar","ars_nouveau:sas_ashlar","Arcane Brick: Smooth Ashlar","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:sas_basket","ars_nouveau:sas_basket","Arcane Brick: Smooth Basket","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:sas_clover","ars_nouveau:sas_clover","Arcane Brick: Smooth Clover","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:sas_herring","ars_nouveau:sas_herring","Arcane Brick: Smooth Herring","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
"Ars Nouveau","ars_nouveau:sas_mosaic","ars_nouveau:sas_mosaic","Arcane Brick: Smooth Mosaic","true","ars_nouveau:an_decorative, ars_nouveau:an_decorative/stone"
