"Mod name","Registry name","Item ID","Display name","Tags"
"Chipped","chipped:green_wool_9",11186,"Green Wool","chipped:green_wool, minecraft:wool, resourcefulbees:valid_apiary"
"Chipped","chipped:hay_block_1",11829,"Hay Bale","chipped:hay_block, resourcefulbees:valid_apiary"
"Chipped","chipped:hay_block_2",11830,"Hay Bale","chipped:hay_block, resourcefulbees:valid_apiary"
"Chipped","chipped:hay_block_3",11831,"Hay Bale","chipped:hay_block, resourcefulbees:valid_apiary"
"Chipped","chipped:hay_block_4",11832,"Hay Bale","chipped:hay_block, resourcefulbees:valid_apiary"
"Chipped","chipped:hay_block_5",11833,"Hay Bale","chipped:hay_block, resourcefulbees:valid_apiary"
"Chipped","chipped:hay_block_6",11834,"Hay Bale","chipped:hay_block, resourcefulbees:valid_apiary"
"Chipped","chipped:hay_block_7",11835,"Hay Bale","chipped:hay_block, resourcefulbees:valid_apiary"
"Chipped","chipped:hay_block_8",11836,"Hay Bale","chipped:hay_block, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_1",11907,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_10",11925,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_11",11927,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_12",11929,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_13",11931,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_14",11933,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_15",11935,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_16",11937,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_17",11939,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_18",11941,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_19",11943,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_2",11909,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_3",11911,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_4",11913,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_5",11915,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_6",11917,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_7",11919,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_8",11921,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_9",11923,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_end",11899,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_end2",11902,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jack_o_lantern_nether",11905,"Jack O' Lantern","chipped:jack_o_lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_1",11739,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_10",11748,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_11",11749,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_12",11750,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_13",11751,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_14",11752,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_15",11753,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_16",11754,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_17",11755,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_18",11756,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_2",11740,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_3",11741,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_4",11742,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_5",11743,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_6",11744,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_7",11745,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_8",11746,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_planks_9",11747,"Jungle Planks","chipped:jungle_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_1",11350,"Glass","chipped:glass, forge:glass, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_2",11351,"Glass","chipped:glass, forge:glass, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_3",11352,"Glass","chipped:glass, forge:glass, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_4",11353,"Glass","chipped:glass, forge:glass, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_5",11354,"Glass","chipped:glass, forge:glass, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_6",11355,"Glass","chipped:glass, forge:glass, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_pane_1",11356,"Glass Pane","chipped:glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_pane_2",11357,"Glass Pane","chipped:glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_pane_3",11358,"Glass Pane","chipped:glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_pane_4",11359,"Glass Pane","chipped:glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_pane_5",11360,"Glass Pane","chipped:glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:jungle_wood_glass_pane_6",11361,"Glass Pane","chipped:glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_1",11855,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_10",11861,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_11",11862,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_12",11863,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_13",11864,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_14",11865,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_2",11858,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_3",11856,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_4",11857,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_6",11859,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:lantern_9",11860,"Lantern","chipped:lantern, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_1",10836,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_10",10845,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_11",10846,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_12",10847,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_13",10848,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_14",10849,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_15",10850,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_16",10851,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_17",10852,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_18",10853,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_2",10837,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_3",10838,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_4",10839,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_5",10840,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_6",10841,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_7",10842,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_8",10843,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_carpet_9",10844,"Light Blue Carpet","chipped:light_blue_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_1",10150,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_10",10159,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_11",10160,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_12",10161,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_13",10162,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_14",10163,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_15",10164,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_16",10165,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_17",10166,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_18",10167,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_2",10151,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_3",10152,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_4",10153,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_5",10154,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_6",10155,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_7",10156,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_8",10157,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_concrete_9",10158,"Light Blue Concrete","chipped:light_blue_concrete, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_1",11458,"Light Blue Stained Glass","chipped:light_blue_stained_glass, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_2",11459,"Light Blue Stained Glass","chipped:light_blue_stained_glass, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_3",11460,"Light Blue Stained Glass","chipped:light_blue_stained_glass, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_4",11461,"Light Blue Stained Glass","chipped:light_blue_stained_glass, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_5",11462,"Light Blue Stained Glass","chipped:light_blue_stained_glass, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_6",11463,"Light Blue Stained Glass","chipped:light_blue_stained_glass, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_7",11464,"Light Blue Stained Glass","chipped:light_blue_stained_glass, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_8",11465,"Light Blue Stained Glass","chipped:light_blue_stained_glass, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_pane_1",11466,"Light Blue Stained Glass Pane","chipped:light_blue_stained_glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_pane_2",11467,"Light Blue Stained Glass Pane","chipped:light_blue_stained_glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_pane_3",11468,"Light Blue Stained Glass Pane","chipped:light_blue_stained_glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_pane_4",11469,"Light Blue Stained Glass Pane","chipped:light_blue_stained_glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_pane_5",11470,"Light Blue Stained Glass Pane","chipped:light_blue_stained_glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_pane_6",11471,"Light Blue Stained Glass Pane","chipped:light_blue_stained_glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_pane_7",11472,"Light Blue Stained Glass Pane","chipped:light_blue_stained_glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_stained_glass_pane_8",11473,"Light Blue Stained Glass Pane","chipped:light_blue_stained_glass_pane, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_1",10132,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_10",10141,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_11",10142,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_12",10143,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_13",10144,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_14",10145,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_15",10146,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_16",10147,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_17",10148,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_18",10149,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_2",10133,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_3",10134,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_4",10135,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
"Chipped","chipped:light_blue_terracotta_5",10136,"Light Blue Terracotta","chipped:light_blue_terracotta, resourcefulbees:valid_apiary"
