"Mod name","Registry name","Item ID","Display name"
"Chipped","chipped:orange_carpet_1",10764,"Orange Carpet"
"Chipped","chipped:orange_carpet_10",10773,"Orange Carpet"
"Chipped","chipped:orange_carpet_11",10774,"Orange Carpet"
"Chipped","chipped:orange_carpet_12",10775,"Orange Carpet"
"Chipped","chipped:orange_carpet_13",10776,"Orange Carpet"
"Chipped","chipped:orange_carpet_14",10777,"Orange Carpet"
"Chipped","chipped:orange_carpet_15",10778,"Orange Carpet"
"Chipped","chipped:orange_carpet_16",10779,"Orange Carpet"
"Chipped","chipped:orange_carpet_17",10780,"Orange Carpet"
"Chipped","chipped:orange_carpet_18",10781,"Orange Carpet"
"Chipped","chipped:orange_carpet_2",10765,"Orange Carpet"
"Chipped","chipped:orange_carpet_3",10766,"Orange Carpet"
"Chipped","chipped:orange_carpet_4",10767,"Orange Carpet"
"Chipped","chipped:orange_carpet_5",10768,"Orange Carpet"
"Chipped","chipped:orange_carpet_6",10769,"Orange Carpet"
"Chipped","chipped:orange_carpet_7",10770,"Orange Carpet"
"Chipped","chipped:orange_carpet_8",10771,"Orange Carpet"
"Chipped","chipped:orange_carpet_9",10772,"Orange Carpet"
"Chipped","chipped:orange_concrete_1",10078,"Orange Concrete"
"Chipped","chipped:orange_concrete_10",10087,"Orange Concrete"
"Chipped","chipped:orange_concrete_11",10088,"Orange Concrete"
"Chipped","chipped:orange_concrete_12",10089,"Orange Concrete"
"Chipped","chipped:orange_concrete_13",10090,"Orange Concrete"
"Chipped","chipped:orange_concrete_14",10091,"Orange Concrete"
"Chipped","chipped:orange_concrete_15",10092,"Orange Concrete"
"Chipped","chipped:orange_concrete_16",10093,"Orange Concrete"
"Chipped","chipped:orange_concrete_17",10094,"Orange Concrete"
"Chipped","chipped:orange_concrete_18",10095,"Orange Concrete"
"Chipped","chipped:orange_concrete_2",10079,"Orange Concrete"
"Chipped","chipped:orange_concrete_3",10080,"Orange Concrete"
"Chipped","chipped:orange_concrete_4",10081,"Orange Concrete"
"Chipped","chipped:orange_concrete_5",10082,"Orange Concrete"
"Chipped","chipped:orange_concrete_6",10083,"Orange Concrete"
"Chipped","chipped:orange_concrete_7",10084,"Orange Concrete"
"Chipped","chipped:orange_concrete_8",10085,"Orange Concrete"
"Chipped","chipped:orange_concrete_9",10086,"Orange Concrete"
"Chipped","chipped:orange_stained_glass_1",11426,"Orange Stained Glass"
"Chipped","chipped:orange_stained_glass_2",11427,"Orange Stained Glass"
"Chipped","chipped:orange_stained_glass_3",11428,"Orange Stained Glass"
"Chipped","chipped:orange_stained_glass_4",11429,"Orange Stained Glass"
"Chipped","chipped:orange_stained_glass_5",11430,"Orange Stained Glass"
"Chipped","chipped:orange_stained_glass_6",11431,"Orange Stained Glass"
"Chipped","chipped:orange_stained_glass_7",11432,"Orange Stained Glass"
"Chipped","chipped:orange_stained_glass_8",11433,"Orange Stained Glass"
"Chipped","chipped:orange_stained_glass_pane_1",11434,"Orange Stained Glass Pane"
"Chipped","chipped:orange_stained_glass_pane_2",11435,"Orange Stained Glass Pane"
"Chipped","chipped:orange_stained_glass_pane_3",11436,"Orange Stained Glass Pane"
"Chipped","chipped:orange_stained_glass_pane_4",11437,"Orange Stained Glass Pane"
"Chipped","chipped:orange_stained_glass_pane_5",11438,"Orange Stained Glass Pane"
"Chipped","chipped:orange_stained_glass_pane_6",11439,"Orange Stained Glass Pane"
"Chipped","chipped:orange_stained_glass_pane_7",11440,"Orange Stained Glass Pane"
"Chipped","chipped:orange_stained_glass_pane_8",11441,"Orange Stained Glass Pane"
"Chipped","chipped:orange_terracotta_1",10060,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_10",10069,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_11",10070,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_12",10071,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_13",10072,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_14",10073,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_15",10074,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_16",10075,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_17",10076,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_18",10077,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_2",10061,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_3",10062,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_4",10063,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_5",10064,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_6",10065,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_7",10066,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_8",10067,"Orange Terracotta"
"Chipped","chipped:orange_terracotta_9",10068,"Orange Terracotta"
"Chipped","chipped:orange_wool_1",10746,"Orange Wool"
"Chipped","chipped:orange_wool_10",10755,"Orange Wool"
"Chipped","chipped:orange_wool_11",10756,"Orange Wool"
"Chipped","chipped:orange_wool_12",10757,"Orange Wool"
"Chipped","chipped:orange_wool_13",10758,"Orange Wool"
"Chipped","chipped:orange_wool_14",10759,"Orange Wool"
"Chipped","chipped:orange_wool_15",10760,"Orange Wool"
"Chipped","chipped:orange_wool_16",10761,"Orange Wool"
"Chipped","chipped:orange_wool_17",10762,"Orange Wool"
"Chipped","chipped:orange_wool_18",10763,"Orange Wool"
"Chipped","chipped:orange_wool_2",10747,"Orange Wool"
"Chipped","chipped:orange_wool_3",10748,"Orange Wool"
"Chipped","chipped:orange_wool_4",10749,"Orange Wool"
"Chipped","chipped:orange_wool_5",10750,"Orange Wool"
"Chipped","chipped:orange_wool_6",10751,"Orange Wool"
"Chipped","chipped:orange_wool_7",10752,"Orange Wool"
"Chipped","chipped:orange_wool_8",10753,"Orange Wool"
"Chipped","chipped:orange_wool_9",10754,"Orange Wool"
"Chipped","chipped:pink_carpet_1",10944,"Pink Carpet"
"Chipped","chipped:pink_carpet_10",10953,"Pink Carpet"
"Chipped","chipped:pink_carpet_11",10954,"Pink Carpet"
"Chipped","chipped:pink_carpet_12",10955,"Pink Carpet"
"Chipped","chipped:pink_carpet_13",10956,"Pink Carpet"
"Chipped","chipped:pink_carpet_14",10957,"Pink Carpet"
"Chipped","chipped:pink_carpet_15",10958,"Pink Carpet"
"Chipped","chipped:pink_carpet_16",10959,"Pink Carpet"
"Chipped","chipped:pink_carpet_17",10960,"Pink Carpet"
"Chipped","chipped:pink_carpet_18",10961,"Pink Carpet"
"Chipped","chipped:pink_carpet_2",10945,"Pink Carpet"
"Chipped","chipped:pink_carpet_3",10946,"Pink Carpet"
"Chipped","chipped:pink_carpet_4",10947,"Pink Carpet"
"Chipped","chipped:pink_carpet_5",10948,"Pink Carpet"
"Chipped","chipped:pink_carpet_6",10949,"Pink Carpet"
"Chipped","chipped:pink_carpet_7",10950,"Pink Carpet"
"Chipped","chipped:pink_carpet_8",10951,"Pink Carpet"
"Chipped","chipped:pink_carpet_9",10952,"Pink Carpet"
"Chipped","chipped:pink_concrete_1",10258,"Pink Concrete"
"Chipped","chipped:pink_concrete_10",10267,"Pink Concrete"
"Chipped","chipped:pink_concrete_11",10268,"Pink Concrete"
"Chipped","chipped:pink_concrete_12",10269,"Pink Concrete"
"Chipped","chipped:pink_concrete_13",10270,"Pink Concrete"
"Chipped","chipped:pink_concrete_14",10271,"Pink Concrete"
"Chipped","chipped:pink_concrete_15",10272,"Pink Concrete"
"Chipped","chipped:pink_concrete_16",10273,"Pink Concrete"
"Chipped","chipped:pink_concrete_17",10274,"Pink Concrete"
"Chipped","chipped:pink_concrete_18",10275,"Pink Concrete"
"Chipped","chipped:pink_concrete_2",10259,"Pink Concrete"
"Chipped","chipped:pink_concrete_3",10260,"Pink Concrete"
"Chipped","chipped:pink_concrete_4",10261,"Pink Concrete"
"Chipped","chipped:pink_concrete_5",10262,"Pink Concrete"
"Chipped","chipped:pink_concrete_6",10263,"Pink Concrete"
"Chipped","chipped:pink_concrete_7",10264,"Pink Concrete"
"Chipped","chipped:pink_concrete_8",10265,"Pink Concrete"
"Chipped","chipped:pink_concrete_9",10266,"Pink Concrete"
"Chipped","chipped:pink_stained_glass_1",11506,"Pink Stained Glass"
"Chipped","chipped:pink_stained_glass_2",11507,"Pink Stained Glass"
"Chipped","chipped:pink_stained_glass_3",11508,"Pink Stained Glass"
"Chipped","chipped:pink_stained_glass_4",11509,"Pink Stained Glass"
"Chipped","chipped:pink_stained_glass_5",11510,"Pink Stained Glass"
"Chipped","chipped:pink_stained_glass_6",11511,"Pink Stained Glass"
"Chipped","chipped:pink_stained_glass_7",11512,"Pink Stained Glass"
"Chipped","chipped:pink_stained_glass_8",11513,"Pink Stained Glass"
"Chipped","chipped:pink_stained_glass_pane_1",11514,"Pink Stained Glass Pane"
"Chipped","chipped:pink_stained_glass_pane_2",11515,"Pink Stained Glass Pane"
"Chipped","chipped:pink_stained_glass_pane_3",11516,"Pink Stained Glass Pane"
"Chipped","chipped:pink_stained_glass_pane_4",11517,"Pink Stained Glass Pane"
"Chipped","chipped:pink_stained_glass_pane_5",11518,"Pink Stained Glass Pane"
"Chipped","chipped:pink_stained_glass_pane_6",11519,"Pink Stained Glass Pane"
"Chipped","chipped:pink_stained_glass_pane_7",11520,"Pink Stained Glass Pane"
"Chipped","chipped:pink_stained_glass_pane_8",11521,"Pink Stained Glass Pane"
"Chipped","chipped:pink_terracotta_1",10240,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_10",10249,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_11",10250,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_12",10251,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_13",10252,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_14",10253,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_15",10254,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_16",10255,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_17",10256,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_18",10257,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_2",10241,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_3",10242,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_4",10243,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_5",10244,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_6",10245,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_7",10246,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_8",10247,"Pink Terracotta"
"Chipped","chipped:pink_terracotta_9",10248,"Pink Terracotta"
"Chipped","chipped:pink_wool_1",10926,"Pink Wool"
"Chipped","chipped:pink_wool_10",10935,"Pink Wool"
"Chipped","chipped:pink_wool_11",10936,"Pink Wool"
"Chipped","chipped:pink_wool_12",10937,"Pink Wool"
"Chipped","chipped:pink_wool_13",10938,"Pink Wool"
"Chipped","chipped:pink_wool_14",10939,"Pink Wool"
"Chipped","chipped:pink_wool_15",10940,"Pink Wool"
"Chipped","chipped:pink_wool_16",10941,"Pink Wool"
"Chipped","chipped:pink_wool_17",10942,"Pink Wool"
"Chipped","chipped:pink_wool_18",10943,"Pink Wool"
"Chipped","chipped:pink_wool_2",10927,"Pink Wool"
"Chipped","chipped:pink_wool_3",10928,"Pink Wool"
"Chipped","chipped:pink_wool_4",10929,"Pink Wool"
"Chipped","chipped:pink_wool_5",10930,"Pink Wool"
"Chipped","chipped:pink_wool_6",10931,"Pink Wool"
"Chipped","chipped:pink_wool_7",10932,"Pink Wool"
"Chipped","chipped:pink_wool_8",10933,"Pink Wool"
"Chipped","chipped:pink_wool_9",10934,"Pink Wool"
"Chipped","chipped:prismarine_1",9741,"Prismarine"
"Chipped","chipped:prismarine_10",9750,"Prismarine"
"Chipped","chipped:prismarine_11",9751,"Prismarine"
"Chipped","chipped:prismarine_12",9752,"Prismarine"
"Chipped","chipped:prismarine_13",9753,"Prismarine"
"Chipped","chipped:prismarine_14",9754,"Prismarine"
"Chipped","chipped:prismarine_15",9755,"Prismarine"
"Chipped","chipped:prismarine_16",9756,"Prismarine"
"Chipped","chipped:prismarine_17",9757,"Prismarine"
"Chipped","chipped:prismarine_18",9758,"Prismarine"
"Chipped","chipped:prismarine_2",9742,"Prismarine"
"Chipped","chipped:prismarine_3",9743,"Prismarine"
"Chipped","chipped:prismarine_4",9744,"Prismarine"
"Chipped","chipped:prismarine_5",9745,"Prismarine"
"Chipped","chipped:prismarine_6",9746,"Prismarine"
"Chipped","chipped:prismarine_7",9747,"Prismarine"
"Chipped","chipped:prismarine_8",9748,"Prismarine"
"Chipped","chipped:prismarine_9",9749,"Prismarine"
"Chipped","chipped:pumpkin_end",11898,"Pumpkin"
"Chipped","chipped:pumpkin_end2",11901,"Pumpkin"
"Chipped","chipped:pumpkin_nether",11904,"Pumpkin"
"Chipped","chipped:purple_carpet_1",11088,"Purple Carpet"
"Chipped","chipped:purple_carpet_10",11097,"Purple Carpet"
"Chipped","chipped:purple_carpet_11",11098,"Purple Carpet"
"Chipped","chipped:purple_carpet_12",11099,"Purple Carpet"
"Chipped","chipped:purple_carpet_13",11100,"Purple Carpet"
"Chipped","chipped:purple_carpet_14",11101,"Purple Carpet"
"Chipped","chipped:purple_carpet_15",11102,"Purple Carpet"
"Chipped","chipped:purple_carpet_16",11103,"Purple Carpet"
"Chipped","chipped:purple_carpet_17",11104,"Purple Carpet"
"Chipped","chipped:purple_carpet_18",11105,"Purple Carpet"
"Chipped","chipped:purple_carpet_2",11089,"Purple Carpet"
"Chipped","chipped:purple_carpet_3",11090,"Purple Carpet"
"Chipped","chipped:purple_carpet_4",11091,"Purple Carpet"
"Chipped","chipped:purple_carpet_5",11092,"Purple Carpet"
"Chipped","chipped:purple_carpet_6",11093,"Purple Carpet"
"Chipped","chipped:purple_carpet_7",11094,"Purple Carpet"
"Chipped","chipped:purple_carpet_8",11095,"Purple Carpet"
"Chipped","chipped:purple_carpet_9",11096,"Purple Carpet"
"Chipped","chipped:purple_concrete_1",10402,"Purple Concrete"
"Chipped","chipped:purple_concrete_10",10411,"Purple Concrete"
"Chipped","chipped:purple_concrete_11",10412,"Purple Concrete"
"Chipped","chipped:purple_concrete_12",10413,"Purple Concrete"
"Chipped","chipped:purple_concrete_13",10414,"Purple Concrete"
"Chipped","chipped:purple_concrete_14",10415,"Purple Concrete"
"Chipped","chipped:purple_concrete_15",10416,"Purple Concrete"
"Chipped","chipped:purple_concrete_16",10417,"Purple Concrete"
"Chipped","chipped:purple_concrete_17",10418,"Purple Concrete"
"Chipped","chipped:purple_concrete_18",10419,"Purple Concrete"
"Chipped","chipped:purple_concrete_2",10403,"Purple Concrete"
"Chipped","chipped:purple_concrete_3",10404,"Purple Concrete"
"Chipped","chipped:purple_concrete_4",10405,"Purple Concrete"
"Chipped","chipped:purple_concrete_5",10406,"Purple Concrete"
"Chipped","chipped:purple_concrete_6",10407,"Purple Concrete"
"Chipped","chipped:purple_concrete_7",10408,"Purple Concrete"
"Chipped","chipped:purple_concrete_8",10409,"Purple Concrete"
"Chipped","chipped:purple_concrete_9",10410,"Purple Concrete"
"Chipped","chipped:purple_stained_glass_1",11570,"Purple Stained Glass"
"Chipped","chipped:purple_stained_glass_2",11571,"Purple Stained Glass"
"Chipped","chipped:purple_stained_glass_3",11572,"Purple Stained Glass"
"Chipped","chipped:purple_stained_glass_4",11573,"Purple Stained Glass"
"Chipped","chipped:purple_stained_glass_5",11574,"Purple Stained Glass"
"Chipped","chipped:purple_stained_glass_6",11575,"Purple Stained Glass"
"Chipped","chipped:purple_stained_glass_7",11576,"Purple Stained Glass"
"Chipped","chipped:purple_stained_glass_8",11577,"Purple Stained Glass"
"Chipped","chipped:purple_stained_glass_pane_1",11578,"Purple Stained Glass Pane"
"Chipped","chipped:purple_stained_glass_pane_2",11579,"Purple Stained Glass Pane"
"Chipped","chipped:purple_stained_glass_pane_3",11580,"Purple Stained Glass Pane"
"Chipped","chipped:purple_stained_glass_pane_4",11581,"Purple Stained Glass Pane"
"Chipped","chipped:purple_stained_glass_pane_5",11582,"Purple Stained Glass Pane"
"Chipped","chipped:purple_stained_glass_pane_6",11583,"Purple Stained Glass Pane"
"Chipped","chipped:purple_stained_glass_pane_7",11584,"Purple Stained Glass Pane"
"Chipped","chipped:purple_stained_glass_pane_8",11585,"Purple Stained Glass Pane"
"Chipped","chipped:purple_terracotta_1",10384,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_10",10393,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_11",10394,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_12",10395,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_13",10396,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_14",10397,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_15",10398,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_16",10399,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_17",10400,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_18",10401,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_2",10385,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_3",10386,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_4",10387,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_5",10388,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_6",10389,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_7",10390,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_8",10391,"Purple Terracotta"
"Chipped","chipped:purple_terracotta_9",10392,"Purple Terracotta"
"Chipped","chipped:purple_wool_1",11070,"Purple Wool"
"Chipped","chipped:purple_wool_10",11079,"Purple Wool"
"Chipped","chipped:purple_wool_11",11080,"Purple Wool"
"Chipped","chipped:purple_wool_12",11081,"Purple Wool"
"Chipped","chipped:purple_wool_13",11082,"Purple Wool"
"Chipped","chipped:purple_wool_14",11083,"Purple Wool"
"Chipped","chipped:purple_wool_15",11084,"Purple Wool"
"Chipped","chipped:purple_wool_16",11085,"Purple Wool"
"Chipped","chipped:purple_wool_17",11086,"Purple Wool"
"Chipped","chipped:purple_wool_18",11087,"Purple Wool"
"Chipped","chipped:purple_wool_2",11071,"Purple Wool"
"Chipped","chipped:purple_wool_3",11072,"Purple Wool"
"Chipped","chipped:purple_wool_4",11073,"Purple Wool"
"Chipped","chipped:purple_wool_5",11074,"Purple Wool"
"Chipped","chipped:purple_wool_6",11075,"Purple Wool"
"Chipped","chipped:purple_wool_7",11076,"Purple Wool"
"Chipped","chipped:purple_wool_8",11077,"Purple Wool"
"Chipped","chipped:purple_wool_9",11078,"Purple Wool"
"Chipped","chipped:purpur_block_1",9777,"Purpur"
"Chipped","chipped:purpur_block_10",9786,"Purpur"
"Chipped","chipped:purpur_block_11",9787,"Purpur"
"Chipped","chipped:purpur_block_12",9788,"Purpur"
"Chipped","chipped:purpur_block_13",9789,"Purpur"
"Chipped","chipped:purpur_block_14",9790,"Purpur"
"Chipped","chipped:purpur_block_15",9791,"Purpur"
"Chipped","chipped:purpur_block_16",9792,"Purpur"
"Chipped","chipped:purpur_block_17",9793,"Purpur"
"Chipped","chipped:purpur_block_18",9794,"Purpur"
"Chipped","chipped:purpur_block_2",9778,"Purpur"
"Chipped","chipped:purpur_block_3",9779,"Purpur"
"Chipped","chipped:purpur_block_4",9780,"Purpur"
"Chipped","chipped:purpur_block_5",9781,"Purpur"
"Chipped","chipped:purpur_block_6",9782,"Purpur"
"Chipped","chipped:purpur_block_7",9783,"Purpur"
"Chipped","chipped:purpur_block_8",9784,"Purpur"
"Chipped","chipped:purpur_block_9",9785,"Purpur"
"Chipped","chipped:quartz_block_1",9795,"Quartz"
"Chipped","chipped:quartz_block_10",9804,"Quartz"
"Chipped","chipped:quartz_block_11",9805,"Quartz"
"Chipped","chipped:quartz_block_12",9806,"Quartz"
"Chipped","chipped:quartz_block_13",9807,"Quartz"
"Chipped","chipped:quartz_block_14",9808,"Quartz"
"Chipped","chipped:quartz_block_15",9809,"Quartz"
"Chipped","chipped:quartz_block_16",9810,"Quartz"
"Chipped","chipped:quartz_block_17",9811,"Quartz"
"Chipped","chipped:quartz_block_18",9812,"Quartz"
"Chipped","chipped:quartz_block_2",9796,"Quartz"
"Chipped","chipped:quartz_block_3",9797,"Quartz"
"Chipped","chipped:quartz_block_4",9798,"Quartz"
"Chipped","chipped:quartz_block_5",9799,"Quartz"
"Chipped","chipped:quartz_block_6",9800,"Quartz"
"Chipped","chipped:quartz_block_7",9801,"Quartz"
"Chipped","chipped:quartz_block_8",9802,"Quartz"
"Chipped","chipped:quartz_block_9",9803,"Quartz"
