"ID","Tagged objects"
"forge:jellies","jellyfishing:jellyfish_jelly, jellyfishing:blue_jellyfish_jelly, pamhc2foodcore:applejellyitem, pamhc2foodcore:melonjellyitem, pamhc2foodcore:sweetberryjellyitem, croptopia:apricot_jam, croptopia:blackberry_jam, croptopia:blueberry_jam, croptopia:cherry_jam, croptopia:elderberry_jam, croptopia:grape_jam, croptopia:peach_jam, croptopia:strawberry_jam, pamhc2foodextended:blackberryjellyitem, pamhc2foodextended:blueberryjellyitem, pamhc2foodextended:cactusfruitjellyitem, pamhc2foodextended:candleberryjellyitem, pamhc2foodextended:cranberryjellyitem, pamhc2foodextended:elderberryjellyitem, pamhc2foodextended:huckleberryjellyitem, pamhc2foodextended:juniperberryjellyitem, pamhc2foodextended:mulberryjellyitem, pamhc2foodextended:raspberryjellyitem, pamhc2foodextended:strawberryjellyitem, pamhc2foodextended:cantaloupejellyitem, pamhc2foodextended:grapejellyitem, pamhc2foodextended:greengrapejellyitem, pamhc2foodextended:kiwijellyitem, pamhc2foodextended:pineapplejellyitem, pamhc2foodextended:cherryjellyitem, pamhc2foodextended:orangejellyitem, pamhc2foodextended:peachjellyitem, pamhc2foodextended:pearjellyitem, pamhc2foodextended:plumjellyitem, pamhc2foodextended:pawpawjellyitem, pamhc2foodextended:soursopjellyitem, pamhc2foodextended:apricotjellyitem, pamhc2foodextended:bananajellyitem, pamhc2foodextended:datejellyitem, pamhc2foodextended:dragonfruitjellyitem, pamhc2foodextended:figjellyitem, pamhc2foodextended:grapefruitjellyitem, pamhc2foodextended:mangojellyitem, pamhc2foodextended:papayajellyitem, pamhc2foodextended:persimmonjellyitem, pamhc2foodextended:pomegranatejellyitem, pamhc2foodextended:starfruitjellyitem, pamhc2foodextended:breadfruitjellyitem, pamhc2foodextended:jackfruitjellyitem, pamhc2foodextended:guavajellyitem, pamhc2foodextended:lycheejellyitem, pamhc2foodextended:passionfruitjellyitem, pamhc2foodextended:rambutanjellyitem, pamhc2foodextended:tamarindjellyitem, pamhc2foodextended:gooseberryjellyitem, pamhc2foodextended:durianjellyitem, pamhc2foodextended:lemonjellyitem, pamhc2foodextended:limejellyitem"
"forge:jellies/applejelly","pamhc2foodcore:applejellyitem"
"forge:jellies/apricotjelly","pamhc2foodextended:apricotjellyitem"
"forge:jellies/bananajelly","pamhc2foodextended:bananajellyitem"
"forge:jellies/blackberryjelly","pamhc2foodextended:blackberryjellyitem"
"forge:jellies/blueberryjelly","pamhc2foodextended:blueberryjellyitem"
"forge:jellies/breadfruitjelly","pamhc2foodextended:breadfruitjellyitem"
"forge:jellies/cactusfruitjelly","pamhc2foodextended:cactusfruitjellyitem"
"forge:jellies/candleberryjelly","pamhc2foodextended:candleberryjellyitem"
"forge:jellies/cantaloupejelly","pamhc2foodextended:cantaloupejellyitem"
"forge:jellies/cherryjelly","pamhc2foodextended:cherryjellyitem"
"forge:jellies/cranberryjelly","pamhc2foodextended:cranberryjellyitem"
"forge:jellies/datejelly","pamhc2foodextended:datejellyitem"
"forge:jellies/dragonfruitjelly","pamhc2foodextended:dragonfruitjellyitem"
"forge:jellies/durianjelly","pamhc2foodextended:durianjellyitem"
"forge:jellies/elderberryjelly","pamhc2foodextended:elderberryjellyitem"
"forge:jellies/figjelly","pamhc2foodextended:figjellyitem"
"forge:jellies/gooseberryjelly","pamhc2foodextended:gooseberryjellyitem"
"forge:jellies/grapefruitjelly","pamhc2foodextended:grapefruitjellyitem"
"forge:jellies/grapejelly","pamhc2foodextended:grapejellyitem"
"forge:jellies/greengrapejelly","pamhc2foodextended:greengrapejellyitem"
"forge:jellies/guavajelly","pamhc2foodextended:guavajellyitem"
"forge:jellies/huckleberryjelly","pamhc2foodextended:huckleberryjellyitem"
"forge:jellies/jackfruitjelly","pamhc2foodextended:jackfruitjellyitem"
"forge:jellies/juniperberryjelly","pamhc2foodextended:juniperberryjellyitem"
"forge:jellies/kiwijelly","pamhc2foodextended:kiwijellyitem"
"forge:jellies/lemonjelly","pamhc2foodextended:lemonjellyitem"
"forge:jellies/limejelly","pamhc2foodextended:limejellyitem"
"forge:jellies/lycheejelly","pamhc2foodextended:lycheejellyitem"
"forge:jellies/mangojelly","pamhc2foodextended:mangojellyitem"
"forge:jellies/melonjelly","pamhc2foodcore:melonjellyitem"
"forge:jellies/mulberryjelly","pamhc2foodextended:mulberryjellyitem"
"forge:jellies/orangejelly","pamhc2foodextended:orangejellyitem"
"forge:jellies/papayajelly","pamhc2foodextended:papayajellyitem"
"forge:jellies/passionfruitjelly","pamhc2foodextended:passionfruitjellyitem"
"forge:jellies/pawpawjelly","pamhc2foodextended:pawpawjellyitem"
"forge:jellies/peachjelly","pamhc2foodextended:peachjellyitem"
"forge:jellies/pearjelly","pamhc2foodextended:pearjellyitem"
"forge:jellies/persimmonjelly","pamhc2foodextended:persimmonjellyitem"
"forge:jellies/pineapplejelly","pamhc2foodextended:pineapplejellyitem"
"forge:jellies/plumjelly","pamhc2foodextended:plumjellyitem"
"forge:jellies/pomegranatejelly","pamhc2foodextended:pomegranatejellyitem"
"forge:jellies/rambutanjelly","pamhc2foodextended:rambutanjellyitem"
"forge:jellies/raspberryjelly","pamhc2foodextended:raspberryjellyitem"
"forge:jellies/soursopjelly","pamhc2foodextended:soursopjellyitem"
"forge:jellies/starfruitjelly","pamhc2foodextended:starfruitjellyitem"
"forge:jellies/strawberryjelly","pamhc2foodextended:strawberryjellyitem"
"forge:jellies/sweetberryjelly","pamhc2foodcore:sweetberryjellyitem"
"forge:jellies/tamarindjelly","pamhc2foodextended:tamarindjellyitem"
"forge:juices","pamhc2foodcore:applejuiceitem, pamhc2foodcore:melonjuiceitem, pamhc2foodcore:sweetberryjuiceitem, croptopia:apple_juice, croptopia:cranberry_juice, croptopia:grape_juice, croptopia:melon_juice, croptopia:orange_juice, croptopia:pineapple_juice, croptopia:saguaro_juice, croptopia:tomato_juice, pamhc2foodextended:blackberryjuiceitem, pamhc2foodextended:blueberryjuiceitem, pamhc2foodextended:cactusfruitjuiceitem, pamhc2foodextended:candleberryjuiceitem, pamhc2foodextended:cranberryjuiceitem, pamhc2foodextended:elderberryjuiceitem, pamhc2foodextended:huckleberryjuiceitem, pamhc2foodextended:juniperberryjuiceitem, pamhc2foodextended:mulberryjuiceitem, pamhc2foodextended:raspberryjuiceitem, pamhc2foodextended:strawberryjuiceitem, pamhc2foodextended:cantaloupejuiceitem, pamhc2foodextended:grapejuiceitem, pamhc2foodextended:greengrapejuiceitem, pamhc2foodextended:kiwijuiceitem, pamhc2foodextended:pineapplejuiceitem, pamhc2foodextended:cherryjuiceitem, pamhc2foodextended:orangejuiceitem, pamhc2foodextended:peachjuiceitem, pamhc2foodextended:pearjuiceitem, pamhc2foodextended:plumjuiceitem, pamhc2foodextended:pawpawjuiceitem, pamhc2foodextended:soursopjuiceitem, pamhc2foodextended:apricotjuiceitem, pamhc2foodextended:bananajuiceitem, pamhc2foodextended:datejuiceitem, pamhc2foodextended:dragonfruitjuiceitem, pamhc2foodextended:figjuiceitem, pamhc2foodextended:grapefruitjuiceitem, pamhc2foodextended:mangojuiceitem, pamhc2foodextended:papayajuiceitem, pamhc2foodextended:persimmonjuiceitem, pamhc2foodextended:pomegranatejuiceitem, pamhc2foodextended:starfruitjuiceitem, pamhc2foodextended:breadfruitjuiceitem, pamhc2foodextended:jackfruitjuiceitem, pamhc2foodextended:guavajuiceitem, pamhc2foodextended:lycheejuiceitem, pamhc2foodextended:passionfruitjuiceitem, pamhc2foodextended:rambutanjuiceitem, pamhc2foodextended:tamarindjuiceitem, pamhc2foodextended:gooseberryjuiceitem, pamhc2foodextended:durianjuiceitem, pamhc2foodextended:lemonjuiceitem, pamhc2foodextended:limejuiceitem"
"forge:juices/apple_juice","croptopia:apple_juice"
"forge:juices/applejuice","pamhc2foodcore:applejuiceitem"
"forge:juices/apricotjuice","pamhc2foodextended:apricotjuiceitem"
"forge:juices/bananajuice","pamhc2foodextended:bananajuiceitem"
"forge:juices/blackberryjuice","pamhc2foodextended:blackberryjuiceitem"
"forge:juices/blueberryjuice","pamhc2foodextended:blueberryjuiceitem"
"forge:juices/breadfruitjuice","pamhc2foodextended:breadfruitjuiceitem"
"forge:juices/cactusfruitjuice","pamhc2foodextended:cactusfruitjuiceitem"
"forge:juices/candleberryjuice","pamhc2foodextended:candleberryjuiceitem"
"forge:juices/cantaloupejuice","pamhc2foodextended:cantaloupejuiceitem"
"forge:juices/cherryjuice","pamhc2foodextended:cherryjuiceitem"
"forge:juices/cranberry_juice","croptopia:cranberry_juice"
"forge:juices/cranberryjuice","pamhc2foodextended:cranberryjuiceitem"
"forge:juices/datejuice","pamhc2foodextended:datejuiceitem"
"forge:juices/dragonfruitjuice","pamhc2foodextended:dragonfruitjuiceitem"
"forge:juices/durianjuice","pamhc2foodextended:durianjuiceitem"
"forge:juices/elderberryjuice","pamhc2foodextended:elderberryjuiceitem"
"forge:juices/figjuice","pamhc2foodextended:figjuiceitem"
"forge:juices/gooseberryjuice","pamhc2foodextended:gooseberryjuiceitem"
"forge:juices/grape_juice","croptopia:grape_juice"
"forge:juices/grapefruitjuice","pamhc2foodextended:grapefruitjuiceitem"
"forge:juices/grapejuice","pamhc2foodextended:grapejuiceitem"
"forge:juices/greengrapejuice","pamhc2foodextended:greengrapejuiceitem"
"forge:juices/guavajuice","pamhc2foodextended:guavajuiceitem"
"forge:juices/huckleberryjuice","pamhc2foodextended:huckleberryjuiceitem"
"forge:juices/jackfruitjuice","pamhc2foodextended:jackfruitjuiceitem"
"forge:juices/juniperberryjuice","pamhc2foodextended:juniperberryjuiceitem"
"forge:juices/kiwijuice","pamhc2foodextended:kiwijuiceitem"
"forge:juices/lemonjuice","pamhc2foodextended:lemonjuiceitem"
"forge:juices/limejuice","pamhc2foodextended:limejuiceitem"
"forge:juices/lycheejuice","pamhc2foodextended:lycheejuiceitem"
"forge:juices/mangojuice","pamhc2foodextended:mangojuiceitem"
"forge:juices/melon_juice","croptopia:melon_juice"
"forge:juices/melonjuice","pamhc2foodcore:melonjuiceitem"
"forge:juices/mulberryjuice","pamhc2foodextended:mulberryjuiceitem"
"forge:juices/orange_juice","croptopia:orange_juice"
"forge:juices/orangejuice","pamhc2foodextended:orangejuiceitem"
"forge:juices/papayajuice","pamhc2foodextended:papayajuiceitem"
"forge:juices/passionfruitjuice","pamhc2foodextended:passionfruitjuiceitem"
"forge:juices/pawpawjuice","pamhc2foodextended:pawpawjuiceitem"
"forge:juices/peachjuice","pamhc2foodextended:peachjuiceitem"
"forge:juices/pearjuice","pamhc2foodextended:pearjuiceitem"
"forge:juices/persimmonjuice","pamhc2foodextended:persimmonjuiceitem"
"forge:juices/pineapple_juice","croptopia:pineapple_juice"
"forge:juices/pineapplejuice","pamhc2foodextended:pineapplejuiceitem"
"forge:juices/plumjuice","pamhc2foodextended:plumjuiceitem"
"forge:juices/pomegranatejuice","pamhc2foodextended:pomegranatejuiceitem"
"forge:juices/rambutanjuice","pamhc2foodextended:rambutanjuiceitem"
"forge:juices/raspberryjuice","pamhc2foodextended:raspberryjuiceitem"
"forge:juices/saguaro_juice","croptopia:saguaro_juice"
"forge:juices/soursopjuice","pamhc2foodextended:soursopjuiceitem"
"forge:juices/starfruitjuice","pamhc2foodextended:starfruitjuiceitem"
"forge:juices/strawberryjuice","pamhc2foodextended:strawberryjuiceitem"
"forge:juices/sweetberryjuice","pamhc2foodcore:sweetberryjuiceitem"
"forge:juices/tamarindjuice","pamhc2foodextended:tamarindjuiceitem"
"forge:juices/tomato_juice","croptopia:tomato_juice"
"forge:kale_chips","croptopia:kale_chips"
"forge:kale_smoothies","croptopia:kale_smoothie"
"forge:knives","silentgear:knife, silentgear:dagger"
"forge:leafy_salads","croptopia:leafy_salad"
"forge:leafyvegetables","pamhc2crops:cabbageitem, pamhc2crops:kaleitem, pamhc2crops:lettuceitem, pamhc2crops:spinachitem"
"forge:leafyvegetables/cabbage","pamhc2crops:cabbageitem"
"forge:leafyvegetables/kale","pamhc2crops:kaleitem"
"forge:leafyvegetables/lettuce","pamhc2crops:lettuceitem"
"forge:leafyvegetables/spinach","pamhc2crops:spinachitem"
"forge:leather","minecraft:leather"
"forge:leek_soups","croptopia:leek_soup"
"forge:leggings","silentgear:leggings, byg:ametrine_leggings"
"forge:lemon_chickens","croptopia:lemon_chicken"
"forge:lemonades","croptopia:lemonade"
"forge:limeades","croptopia:limeade"
"forge:logs","ars_nouveau:blue_archwood_log, ars_nouveau:red_archwood_log, ars_nouveau:green_archwood_log, ars_nouveau:purple_archwood_log, ars_nouveau:blue_archwood_wood, ars_nouveau:red_archwood_wood, ars_nouveau:green_archwood_wood, ars_nouveau:purple_archwood_wood"
"forge:logs/archwood","ars_nouveau:blue_archwood_log, ars_nouveau:red_archwood_log, ars_nouveau:green_archwood_log, ars_nouveau:purple_archwood_log, ars_nouveau:blue_archwood_wood, ars_nouveau:red_archwood_wood, ars_nouveau:green_archwood_wood, ars_nouveau:purple_archwood_wood"
"forge:mango_ice_creams","croptopia:mango_ice_cream"
"forge:marshmellows","pamhc2foodcore:marshmellowsitem"
"forge:marshmellows/marshmellows","pamhc2foodcore:marshmellowsitem"
"forge:meads","croptopia:mead"
"forge:melonjelly","pamhc2foodcore:melonjellyitem"
"forge:melonjelly/melonjelly","pamhc2foodcore:melonjellyitem"
"forge:melonjuice","pamhc2foodcore:melonjuiceitem"
"forge:melonjuice/melonjuice","pamhc2foodcore:melonjuiceitem"
"forge:meringue","pamhc2foodextended:meringueitem"
"forge:meringue/meringue","pamhc2foodextended:meringueitem"
"forge:milk","minecraft:milk_bucket, pamhc2foodcore:freshmilkitem, farmersdelight:milk_bottle, vanillacookbook:milk_bottle, pamhc2foodextended:soymilkitem, betteranimalsplus:goatmilk"
"forge:milk/freshmilk","pamhc2foodcore:freshmilkitem"
"forge:milk/milk","minecraft:milk_bucket"
"forge:milk/milk_bottle","farmersdelight:milk_bottle, vanillacookbook:milk_bottle"
"forge:milk/soymilk","pamhc2foodextended:soymilkitem"
"forge:milk_bottles","croptopia:milk_bottle"
"forge:milks","minecraft:milk_bucket, croptopia:soy_milk, croptopia:milk_bottle"
"forge:molasses","croptopia:molasses"
"forge:mortar_and_pestles","croptopia:mortar_and_pestle"
"forge:mushrooms","betterendforge:bolux_mushroom, betterendforge:chorus_mushroom_raw, biomesoplenty:glowshroom, biomesoplenty:toadstool, minecraft:brown_mushroom, minecraft:red_mushroom, pamhc2crops:whitemushroomitem, minecraft:crimson_fungus, minecraft:warped_fungus, byg:green_mushroom, byg:wood_blewit, byg:weeping_milkcap, byg:black_puff, byg:sythian_fungus, byg:imparius_mushroom"
"forge:mushrooms/brownmushroom","minecraft:brown_mushroom"
"forge:mushrooms/crimsonfungus","minecraft:crimson_fungus"
"forge:mushrooms/redmushroom","minecraft:red_mushroom"
"forge:mushrooms/warpedfungus","minecraft:warped_fungus"
"forge:mushrooms/whitemushroom","pamhc2crops:whitemushroomitem"
"forge:music_discs","biomesoplenty:music_disc_wanderer"
"forge:nether_stars","minecraft:nether_star"
"forge:netherrack","byg:overgrown_netherrack, byg:overgrown_crimson_blackstone, byg:blue_netherrack, byg:brimstone, byg:embur_nylium, byg:sythian_nylium, minecraft:netherrack, chipped:netherrack_1, chipped:netherrack_2, chipped:netherrack_3, chipped:netherrack_4, chipped:netherrack_5, chipped:netherrack_6, chipped:netherrack_7, chipped:netherrack_8, chipped:netherrack_9, chipped:netherrack_10, chipped:netherrack_11, chipped:netherrack_12, chipped:netherrack_13, chipped:netherrack_14, chipped:netherrack_15, chipped:netherrack_16, chipped:netherrack_17, chipped:netherrack_18"
"forge:noodles","croptopia:noodle"
"forge:nougats","croptopia:nougat"
"forge:nuggets","betterendforge:thallasium_nugget, betterendforge:terminite_nugget, silentgear:blaze_gold_nugget, silentgear:crimson_iron_nugget, silentgear:crimson_steel_nugget, silentgear:azure_silver_nugget, silentgear:azure_electrum_nugget, silentgear:tyrian_steel_nugget, silentgear:diamond_shard, silentgear:emerald_shard, mekanism:nugget_osmium, mekanism:nugget_copper, mekanism:nugget_tin, mekanism:nugget_lead, mekanism:nugget_uranium, mekanism:nugget_bronze, emendatusenigmatica:bronze_nugget, thermal:bronze_nugget, mekanism:nugget_refined_glowstone, mekanism:nugget_refined_obsidian, mekanism:nugget_steel, immersiveengineering:nugget_steel, emendatusenigmatica:steel_nugget, immersiveengineering:nugget_copper, immersiveengineering:nugget_aluminum, immersiveengineering:nugget_lead, immersiveengineering:nugget_silver, immersiveengineering:nugget_nickel, immersiveengineering:nugget_uranium, immersiveengineering:nugget_constantan, immersiveengineering:nugget_electrum, emendatusenigmatica:copper_nugget, emendatusenigmatica:aluminum_nugget, emendatusenigmatica:silver_nugget, emendatusenigmatica:lead_nugget, emendatusenigmatica:nickel_nugget, emendatusenigmatica:uranium_nugget, emendatusenigmatica:osmium_nugget, emendatusenigmatica:tin_nugget, emendatusenigmatica:zinc_nugget, emendatusenigmatica:cobalt_nugget, emendatusenigmatica:brass_nugget, emendatusenigmatica:constantan_nugget, emendatusenigmatica:electrum_nugget, emendatusenigmatica:invar_nugget, emendatusenigmatica:signalum_nugget, emendatusenigmatica:lumium_nugget, emendatusenigmatica:enderium_nugget, cagedmobs:star_infused_netherite_nugget, minecraft:iron_nugget, minecraft:gold_nugget, thermal:constantan_nugget, thermal:copper_nugget, create:copper_nugget, thermal:electrum_nugget, thermal:enderium_nugget, thermal:invar_nugget, eidolon:lead_nugget, thermal:lead_nugget, thermal:lumium_nugget, thermal:nickel_nugget, thermal:signalum_nugget, thermal:silver_nugget, silentgems:silver_nugget, thermal:tin_nugget, create:zinc_nugget, create:brass_nugget, silentgems:ruby_shard, silentgems:garnet_shard, silentgems:topaz_shard, silentgems:amber_shard, silentgems:heliodor_shard, silentgems:peridot_shard, silentgems:green_sapphire_shard, silentgems:phosphophyllite_shard, silentgems:aquamarine_shard, silentgems:sapphire_shard, silentgems:tanzanite_shard, silentgems:amethyst_shard, silentgems:agate_shard, silentgems:morganite_shard, silentgems:onyx_shard, silentgems:opal_shard, silentgems:carnelian_shard, silentgems:spinel_shard, silentgems:citrine_shard, silentgems:jasper_shard, silentgems:zircon_shard, silentgems:moldavite_shard, silentgems:malachite_shard, silentgems:turquoise_shard, silentgems:euclase_shard, silentgems:benitoite_shard, silentgems:iolite_shard, silentgems:alexandrite_shard, silentgems:lepidolite_shard, silentgems:ametrine_shard, silentgems:black_diamond_shard, silentgems:moonstone_shard, silentgems:pyrope_shard, silentgems:coral_shard, silentgems:sunstone_shard, silentgems:cats_eye_shard, silentgems:yellow_diamond_shard, silentgems:jade_shard, silentgems:chrysoprase_shard, silentgems:apatite_shard, silentgems:fluorite_shard, silentgems:kyanite_shard, silentgems:sodalite_shard, silentgems:ammolite_shard, silentgems:kunzite_shard, silentgems:rose_quartz_shard, silentgems:tektite_shard, silentgems:pearl_shard"
"forge:nuggets/agate","silentgems:agate_shard"
"forge:nuggets/alexandrite","silentgems:alexandrite_shard"
"forge:nuggets/aluminum","immersiveengineering:nugget_aluminum, emendatusenigmatica:aluminum_nugget"
"forge:nuggets/amber","silentgems:amber_shard"
"forge:nuggets/amethyst","silentgems:amethyst_shard"
"forge:nuggets/ametrine","silentgems:ametrine_shard"
"forge:nuggets/ammolite","silentgems:ammolite_shard"
"forge:nuggets/apatite","silentgems:apatite_shard"
"forge:nuggets/aquamarine","silentgems:aquamarine_shard"
"forge:nuggets/arcane_gold","eidolon:arcane_gold_nugget"
"forge:nuggets/azure_electrum","silentgear:azure_electrum_nugget"
"forge:nuggets/azure_silver","silentgear:azure_silver_nugget"
"forge:nuggets/benitoite","silentgems:benitoite_shard"
"forge:nuggets/black_diamond","silentgems:black_diamond_shard"
"forge:nuggets/blaze_gold","silentgear:blaze_gold_nugget"
"forge:nuggets/brass","emendatusenigmatica:brass_nugget, create:brass_nugget"
"forge:nuggets/bronze","mekanism:nugget_bronze, emendatusenigmatica:bronze_nugget, thermal:bronze_nugget"
"forge:nuggets/carnelian","silentgems:carnelian_shard"
"forge:nuggets/cats_eye","silentgems:cats_eye_shard"
"forge:nuggets/chrysoprase","silentgems:chrysoprase_shard"
"forge:nuggets/citrine","silentgems:citrine_shard"
"forge:nuggets/cobalt","emendatusenigmatica:cobalt_nugget"
