"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Absent By Design Mod","absentbydesign:wall_red_mushroom",9624,"Red Mushroom Wall","absentbydesign:wall_red_mushroom","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_red_mushroom",9624,"Red Mushroom Wall","absentbydesign:wall_red_mushroom_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sandstone_red_smooth",9606,"Smooth Red Sandstone Wall","absentbydesign:wall_sandstone_red_smooth","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sandstone_red_smooth",9606,"Smooth Red Sandstone Wall","absentbydesign:wall_sandstone_red_smooth_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sandstone_smooth",9607,"Smooth Sandstone Wall","absentbydesign:wall_sandstone_smooth","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sandstone_smooth",9607,"Smooth Sandstone Wall","absentbydesign:wall_sandstone_smooth_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sea_lantern",9630,"Sea Lantern Wall","absentbydesign:wall_sea_lantern","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sea_lantern",9630,"Sea Lantern Wall","absentbydesign:wall_sea_lantern_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_spruce_log",9599,"Spruce Wood Wall","absentbydesign:wall_spruce_log","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_spruce_log",9599,"Spruce Wood Wall","absentbydesign:wall_spruce_log_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_spruce_planks",9653,"Spruce Wall","absentbydesign:wall_spruce_planks","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_spruce_planks",9653,"Spruce Wall","absentbydesign:wall_spruce_planks_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stone",9608,"Stone Wall","absentbydesign:wall_stone","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stone",9608,"Stone Wall","absentbydesign:wall_stone_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stone_slab",9609,"Stone Slab Wall","absentbydesign:wall_stone_slab","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stone_slab",9609,"Stone Slab Wall","absentbydesign:wall_stone_slab_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stonebrick_carved",9610,"Carved Stonebrick Wall","absentbydesign:wall_stonebrick_carved","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stonebrick_carved",9610,"Carved Stonebrick Wall","absentbydesign:wall_stonebrick_carved_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stonebrick_cracked",9611,"Cracked Stonebrick Wall","absentbydesign:wall_stonebrick_cracked","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stonebrick_cracked",9611,"Cracked Stonebrick Wall","absentbydesign:wall_stonebrick_cracked_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_acacia_log",9588,"Stripped Acacia Wall","absentbydesign:wall_stripped_acacia_log","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_acacia_log",9588,"Stripped Acacia Wall","absentbydesign:wall_stripped_acacia_log_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_birch_log",9589,"Stripped Birch Wall","absentbydesign:wall_stripped_birch_log","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_birch_log",9589,"Stripped Birch Wall","absentbydesign:wall_stripped_birch_log_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_crimson",9621,"Stripped Crimson Wall","absentbydesign:wall_stripped_crimson","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_crimson",9621,"Stripped Crimson Wall","absentbydesign:wall_stripped_crimson_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_dark_oak_log",9590,"Stripped Dark Oak Wall","absentbydesign:wall_stripped_dark_oak_log","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_dark_oak_log",9590,"Stripped Dark Oak Wall","absentbydesign:wall_stripped_dark_oak_log_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_jungle_log",9591,"Stripped Jungle Wall","absentbydesign:wall_stripped_jungle_log","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_jungle_log",9591,"Stripped Jungle Wall","absentbydesign:wall_stripped_jungle_log_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_oak_log",9592,"Stripped Oak Wall","absentbydesign:wall_stripped_oak_log","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_oak_log",9592,"Stripped Oak Wall","absentbydesign:wall_stripped_oak_log_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_spruce_log",9593,"Stripped Spruce Wall","absentbydesign:wall_stripped_spruce_log","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_spruce_log",9593,"Stripped Spruce Wall","absentbydesign:wall_stripped_spruce_log_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_warped",9622,"Stripped Warped Wall","absentbydesign:wall_stripped_warped","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_warped",9622,"Stripped Warped Wall","absentbydesign:wall_stripped_warped_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_warped",9616,"Warped Wall","absentbydesign:wall_warped","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_warped",9616,"Warped Wall","absentbydesign:wall_warped_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_warped_planks",9655,"Warped Wall","absentbydesign:wall_warped_planks","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_warped_planks",9655,"Warped Wall","absentbydesign:wall_warped_planks_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:acacia_slab",142,"Acacia Slab","absentbydesign:mc_slab_acacia_sc","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:acacia_stairs",369,"Acacia Stairs","absentbydesign:mc_stairs_acacia_sc","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:birch_slab",140,"Birch Slab","absentbydesign:mc_slab_birch_sc","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:birch_stairs",281,"Birch Stairs","absentbydesign:mc_stairs_birch_sc","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:crimson_slab",144,"Crimson Slab","absentbydesign:mc_slab_crimson_sc","minecraft:non_flammable_wood, minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:crimson_stairs",283,"Crimson Stairs","absentbydesign:mc_stairs_crimson_sc","minecraft:non_flammable_wood, minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:dark_oak_slab",143,"Dark Oak Slab","absentbydesign:mc_slab_dark_oak_sc","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:dark_oak_stairs",370,"Dark Oak Stairs","absentbydesign:mc_stairs_dark_oak_sc","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:jungle_slab",141,"Jungle Slab","absentbydesign:mc_slab_jungle_sc","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:jungle_stairs",282,"Jungle Stairs","absentbydesign:mc_stairs_jungle_sc","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:oak_slab",138,"Oak Slab","absentbydesign:mc_slab_oak_sc","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:oak_stairs",179,"Oak Stairs","absentbydesign:mc_stairs_oak_sc","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:spruce_slab",139,"Spruce Slab","absentbydesign:mc_slab_spruce_sc","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:spruce_stairs",280,"Spruce Stairs","absentbydesign:mc_stairs_spruce_sc","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:stripped_acacia_wood",57,"Stripped Acacia Wood","absentbydesign:stripped_acacia_wood","minecraft:acacia_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:stripped_birch_wood",55,"Stripped Birch Wood","absentbydesign:stripped_birch_wood","minecraft:birch_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:stripped_dark_oak_wood",58,"Stripped Dark Oak Wood","absentbydesign:stripped_dark_oak_wood","minecraft:dark_oak_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:stripped_jungle_wood",56,"Stripped Jungle Wood","absentbydesign:stripped_jungle_wood","minecraft:jungle_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:stripped_oak_wood",53,"Stripped Oak Wood","absentbydesign:stripped_oak_wood","minecraft:logs, minecraft:logs_that_burn, minecraft:oak_logs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:stripped_spruce_wood",54,"Stripped Spruce Wood","absentbydesign:stripped_spruce_wood","minecraft:logs, minecraft:logs_that_burn, minecraft:spruce_logs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:warped_slab",145,"Warped Slab","absentbydesign:mc_slab_warped_sc","minecraft:non_flammable_wood, minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Absent By Design Mod","minecraft:warped_stairs",284,"Warped Stairs","absentbydesign:mc_stairs_warped_sc","minecraft:non_flammable_wood, minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Abundance","abundance:flowering_redbud_wood",16861,"Flowering Redbud Wood","abundance:crafting/flowering_redbud_wood","abundance:redbud_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_beehive",16826,"Jacaranda Beehive","abundance:crafting/jacaranda_beehive","resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_boat",16877,"Jacaranda Boat","abundance:crafting/jacaranda_boat","minecraft:boats"
"Abundance","abundance:jacaranda_button",16812,"Jacaranda Button","abundance:crafting/jacaranda_button","minecraft:buttons, minecraft:wooden_buttons"
"Abundance","abundance:jacaranda_button",16812,"Jacaranda Button","abundance:sawmill/jacaranda_button_from_jacaranda_logs_sawing","minecraft:buttons, minecraft:wooden_buttons"
"Abundance","abundance:jacaranda_button",16812,"Jacaranda Button","abundance:sawmill/jacaranda_button_from_jacaranda_planks_sawing","minecraft:buttons, minecraft:wooden_buttons"
"Abundance","abundance:jacaranda_door",16813,"Jacaranda Door","abundance:crafting/jacaranda_door","minecraft:doors, minecraft:wooden_doors, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_door",16813,"Jacaranda Door","abundance:sawmill/jacaranda_door_from_jacaranda_logs_sawing","minecraft:doors, minecraft:wooden_doors, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_fence",16810,"Jacaranda Fence","abundance:crafting/jacaranda_fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_fence",16810,"Jacaranda Fence","abundance:sawmill/jacaranda_fence_from_jacaranda_logs_sawing","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_fence",16810,"Jacaranda Fence","abundance:sawmill/jacaranda_fence_from_jacaranda_planks_sawing","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_fence_gate",16811,"Jacaranda Fence Gate","abundance:crafting/jacaranda_fence_gate","forge:fence_gates, forge:fence_gates/wooden, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_fence_gate",16811,"Jacaranda Fence Gate","abundance:sawmill/jacaranda_fence_gate_from_jacaranda_logs_sawing","forge:fence_gates, forge:fence_gates/wooden, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_planks",16806,"Jacaranda Planks","abundance:crafting/jacaranda_planks","minecraft:planks, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_planks",16806,"Jacaranda Planks","abundance:cutting/jacaranda_door","minecraft:planks, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_planks",16806,"Jacaranda Planks","abundance:cutting/jacaranda_sign","minecraft:planks, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_planks",16806,"Jacaranda Planks","abundance:cutting/jacaranda_trapdoor","minecraft:planks, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_planks",16806,"Jacaranda Planks","abundance:sawmill/jacaranda_planks_from_jacaranda_logs_sawing","minecraft:planks, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_planks",16806,"Jacaranda Planks","abundance:sawmill/jacaranda_planks_from_vertical_jacaranda_planks_sawing","minecraft:planks, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_pressure_plate",16809,"Jacaranda Pressure Plate","abundance:crafting/jacaranda_pressure_plate","minecraft:wooden_pressure_plates"
"Abundance","abundance:jacaranda_pressure_plate",16809,"Jacaranda Pressure Plate","abundance:sawmill/jacaranda_pressure_plate_from_jacaranda_logs_sawing","minecraft:wooden_pressure_plates"
"Abundance","abundance:jacaranda_sign",16815,"Jacaranda Sign","abundance:crafting/jacaranda_sign","minecraft:signs"
"Abundance","abundance:jacaranda_sign",16815,"Jacaranda Sign","abundance:sawmill/jacaranda_sign_from_jacaranda_logs_sawing","minecraft:signs"
"Abundance","abundance:jacaranda_slab",16807,"Jacaranda Slab","abundance:crafting/jacaranda_slab","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_slab",16807,"Jacaranda Slab","abundance:sawmill/jacaranda_slab_from_jacaranda_logs_sawing","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_slab",16807,"Jacaranda Slab","abundance:sawmill/jacaranda_slab_from_jacaranda_planks_sawing","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_slab",16807,"Jacaranda Slab","abundance:sawmill/jacaranda_slab_from_jacaranda_vertical_slab_sawing","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_stairs",16808,"Jacaranda Stairs","abundance:crafting/jacaranda_stairs","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_stairs",16808,"Jacaranda Stairs","abundance:sawmill/jacaranda_stairs_from_jacaranda_logs_sawing","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_stairs",16808,"Jacaranda Stairs","abundance:sawmill/jacaranda_stairs_from_jacaranda_planks_sawing","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_trapdoor",16814,"Jacaranda Trapdoor","abundance:crafting/jacaranda_trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_trapdoor",16814,"Jacaranda Trapdoor","abundance:sawmill/jacaranda_trapdoor_from_jacaranda_logs_sawing","minecraft:trapdoors, minecraft:wooden_trapdoors, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_wood",16803,"Jacaranda Wood","abundance:crafting/jacaranda_wood","abundance:jacaranda_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Abundance","abundance:lavender_blossom_carpet",16795,"Lavender Blossom Carpet","abundance:crafting/lavender_blossom_carpet","resourcefulbees:valid_apiary"
"Abundance","abundance:lavender_blossoms",16792,"Lavender Blossoms","abundance:crafting/lavender_blossoms",""
"Abundance","abundance:lavender_salad",16793,"Lavender Salad","abundance:crafting/lavender_salad",""
"Abundance","abundance:lavender_tea",16794,"Lavender Tea","abundance:cooking/lavender_tea",""
"Abundance","abundance:lavender_tea",16794,"Lavender Tea","abundance:crafting/lavender_tea",""
"Abundance","abundance:redbud_beehive",16859,"Redbud Beehive","abundance:crafting/redbud_beehive","resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_boat",16878,"Redbud Boat","abundance:crafting/redbud_boat","minecraft:boats"
"Abundance","abundance:redbud_button",16845,"Redbud Button","abundance:crafting/redbud_button","minecraft:buttons, minecraft:wooden_buttons"
"Abundance","abundance:redbud_button",16845,"Redbud Button","abundance:sawmill/redbud_button_from_redbud_logs_sawing","minecraft:buttons, minecraft:wooden_buttons"
