"Registry name","Display name","Hunger","Saturation","Is meat","Fast to eat","Tags","Effects"
"pamhc2crops:elderberryitem","Elderberry",2,0.1,"false","false","diet:fruits, forge:berries, forge:berries/elderberry, forge:crops/elderberry, forge:fruits, forge:fruits/elderberry, forge:vinegar_ingredients, forge:vinegar_ingredients/elderberry",""
"pamhc2crops:garlicitem","Garlic",1,0.3,"false","false","diet:ingredients, diet:vegetables, forge:crops/garlic, forge:rootvegetables, forge:rootvegetables/garlic, forge:vegetables, forge:vegetables/garlic, supplementaries:cookies",""
"pamhc2crops:grapeitem","Grape",2,0.3,"false","false","diet:fruits, forge:crops/grape, forge:fruits, forge:fruits/grape, forge:fruits/grapes, forge:vinegar_ingredients, forge:vinegar_ingredients/grape, forge:vinegar_ingredients/grapes",""
"pamhc2crops:greengrapeitem","Green Grape",2,0.3,"false","false","diet:fruits, forge:crops/greengrape, forge:fruits, forge:fruits/greengrape, forge:vinegar_ingredients, forge:vinegar_ingredients/greengrape",""
"pamhc2crops:hotcoffeeitem","Hot Coffee",3,0.6,"false","false","diet:ingredients",""
"pamhc2crops:hotteaitem","Hot Tea",3,0.6,"false","false","diet:ingredients",""
"pamhc2crops:huckleberryitem","Huckleberry",2,0.1,"false","false","diet:fruits, forge:berries, forge:berries/huckleberry, forge:crops/huckleberry, forge:fruits, forge:fruits/huckleberry, forge:vinegar_ingredients, forge:vinegar_ingredients/huckleberry",""
"pamhc2crops:jicamaitem","Jicama",1,0.3,"false","false","diet:vegetables, forge:crops/jicama, forge:flour_plants, forge:flour_plants/jicama, forge:rootvegetables, forge:rootvegetables/jicama, forge:vegetables, forge:vegetables/jicama, supplementaries:cookies",""
"pamhc2crops:juniperberryitem","Juniperberry",2,0.1,"false","false","diet:fruits, forge:berries, forge:berries/juniperberry, forge:crops/juniperberry, forge:fruits, forge:fruits/juniperberry, forge:paper_plants, forge:paper_plants/juniperberry, forge:vinegar_ingredients, forge:vinegar_ingredients/juniperberry",""
"pamhc2crops:kaleitem","Kale",3,0.6,"false","false","diet:vegetables, forge:crops/kale, forge:leafyvegetables, forge:leafyvegetables/kale, forge:salad_ingredients, forge:salad_ingredients/kale, forge:vegetables, forge:vegetables/kale",""
"pamhc2crops:kiwiitem","Kiwi",2,0.3,"false","false","diet:fruits, forge:crops/kiwi, forge:fruits, forge:fruits/kiwi, forge:vinegar_ingredients, forge:vinegar_ingredients/kiwi",""
"pamhc2crops:kohlrabiitem","Kohlrabi",1,0.3,"false","false","diet:vegetables, forge:crops/kohlrabi, forge:rootvegetables, forge:rootvegetables/kohlrabi, forge:vegetables, forge:vegetables/kohlrabi",""
"pamhc2crops:leekitem","Leek",1,0.3,"false","false","diet:vegetables, forge:crops/leek, forge:rootvegetables, forge:rootvegetables/leek, forge:vegetables, forge:vegetables/leek",""
"pamhc2crops:lettuceitem","Lettuce",3,0.6,"false","false","diet:vegetables, forge:crops/lettuce, forge:leafyvegetables, forge:leafyvegetables/lettuce, forge:salad_ingredients, forge:salad_ingredients/lettuce, forge:vegetables, forge:vegetables/lettuce",""
"pamhc2crops:mulberryitem","Mulberry",2,0.1,"false","false","diet:fruits, forge:berries, forge:berries/mulberry, forge:crops/mulberry, forge:fruits, forge:fruits/mulberry, forge:paper_plants, forge:paper_plants/mulberry, forge:vinegar_ingredients, forge:vinegar_ingredients/mulberry",""
"pamhc2crops:okraitem","Okra",3,0.6,"false","false","diet:vegetables, forge:crops/okra, forge:paper_plants, forge:paper_plants/okra, forge:vegetables, forge:vegetables/okra",""
"pamhc2crops:onionitem","Onion",1,0.3,"false","false","diet:vegetables, forge:crops/onion, forge:onions, forge:onions/onion, forge:rootvegetables, forge:rootvegetables/onion, forge:vegetables, forge:vegetables/onion",""
"pamhc2crops:parsnipitem","Parsnip",1,0.3,"false","false","diet:vegetables, forge:crops/parsnip, forge:rootvegetables, forge:rootvegetables/parsnip, forge:vegetables, forge:vegetables/parsnip",""
"pamhc2crops:peanutitem","Peanut",1,0.3,"false","false","diet:proteins, forge:crops/peanut, forge:flour_plants, forge:flour_plants/peanut, forge:nuts/peanut, forge:protein, forge:protein/peanut, forge:rootvegetables, forge:rootvegetables/peanut, forge:vegetables/peanut",""
"pamhc2crops:peasitem","Peas",3,0.6,"false","false","diet:vegetables, forge:crops/pea, forge:crops/peas, forge:flour_plants, forge:flour_plants/pea, forge:flour_plants/peas, forge:salad_ingredients, forge:salad_ingredients/pea, forge:salad_ingredients/peas, forge:vegetables, forge:vegetables/pea, forge:vegetables/peas",""
"pamhc2crops:pineappleitem","Pineapple",2,0.3,"false","false","diet:fruits, forge:crops/pineapple, forge:fruits, forge:fruits/pineapple, forge:paper_plants, forge:paper_plants/pineapple, forge:vinegar_ingredients, forge:vinegar_ingredients/pineapple",""
"pamhc2crops:radishitem","Radish",1,0.3,"false","false","diet:vegetables, forge:crops/radish, forge:rootvegetables, forge:rootvegetables/radish, forge:vegetables, forge:vegetables/radish",""
"pamhc2crops:raspberryitem","Raspberry",2,0.1,"false","false","diet:fruits, forge:berries, forge:berries/raspberry, forge:crops/raspberry, forge:fruits, forge:fruits/raspberries, forge:fruits/raspberry, forge:paper_plants, forge:paper_plants/raspberry, forge:vinegar_ingredients, forge:vinegar_ingredients/raspberries, forge:vinegar_ingredients/raspberry",""
"pamhc2crops:rhubarbitem","Rhubarb",1,0.3,"false","false","diet:vegetables, forge:crops/rhubarb, forge:rootvegetables, forge:rootvegetables/rhubarb, forge:vegetables, forge:vegetables/rhubarb",""
"pamhc2crops:roastedgarlicitem","Roasted Garlic",5,0.6,"false","false","diet:vegetables",""
"pamhc2crops:roastedkohlrabiitem","Roasted Kohlrabi",5,0.6,"false","false","",""
"pamhc2crops:roastedleekitem","Roasted Leek",5,0.6,"false","false","",""
"pamhc2crops:roastedmushroomitem","Roasted Mushroom",3,0.6,"false","false","supplementaries:cookies",""
"pamhc2crops:roastedonionitem","Roasted Onion",5,0.6,"false","false","",""
"pamhc2crops:roastedpeanutitem","Roasted Peanut",5,0.6,"false","false","",""
"pamhc2crops:roastedradishitem","Roasted Radish",5,0.6,"false","false","",""
"pamhc2crops:roastedrhubarbitem","Roasted Rhubarb",5,0.6,"false","false","",""
"pamhc2crops:roastedscallionitem","Roasted Scallion",5,0.6,"false","false","",""
"pamhc2crops:rutabagaitem","Rutabaga",1,0.3,"false","false","diet:vegetables, forge:crops/rutabaga, forge:flour_plants, forge:flour_plants/rutabaga, forge:rootvegetables, forge:rootvegetables/rutabaga, forge:vegetables, forge:vegetables/rutabaga",""
"pamhc2crops:scallionitem","Scallion",1,0.3,"false","false","diet:vegetables, forge:crops/scallion, forge:onions, forge:onions/scallion, forge:rootvegetables, forge:rootvegetables/scallion, forge:vegetables, forge:vegetables/scallion",""
"pamhc2crops:spiceleafitem","Spiceleaf",1,0.1,"false","false","diet:ingredients, diet:vegetables, forge:crops/spiceleaf, forge:paper_plants, forge:paper_plants/spiceleaf, forge:spices, forge:spices/spiceleaf",""
"pamhc2crops:spinachitem","Spinach",3,0.6,"false","false","diet:vegetables, forge:crops/spinach, forge:leafyvegetables, forge:leafyvegetables/spinach, forge:protein, forge:protein/spinach, forge:salad_ingredients, forge:salad_ingredients/spinach, forge:vegetables, forge:vegetables/spinach",""
"pamhc2crops:strawberryitem","Strawberry",2,0.1,"false","false","diet:fruits, environmental:deer_food, environmental:deer_tempt_items, forge:berries, forge:berries/strawberry, forge:crops/strawberry, forge:fruits, forge:fruits/strawberries, forge:fruits/strawberry, forge:vinegar_ingredients, forge:vinegar_ingredients/strawberries, forge:vinegar_ingredients/strawberry",""
"pamhc2crops:sweetpotatoitem","Sweet Potato",1,0.3,"false","false","diet:vegetables, forge:carbs, forge:carbs/sweet_potato, forge:carbs/sweetpotato, forge:crops/sweet_potato, forge:crops/sweetpotato, forge:protein, forge:protein/sweet_potato, forge:protein/sweetpotato, forge:rootvegetables, forge:rootvegetables/sweet_potato, forge:rootvegetables/sweetpotato, forge:vegetables, forge:vegetables/sweet_potato, forge:vegetables/sweetpotato",""
"pamhc2crops:taroitem","Taro",1,0.3,"false","false","diet:vegetables, forge:crops/taro, forge:flour_plants, forge:flour_plants/taro, forge:rootvegetables, forge:rootvegetables/taro, forge:vegetables, forge:vegetables/taro",""
"pamhc2crops:tomatilloitem","Tomatillo",3,0.6,"false","false","diet:vegetables, forge:crops/tomatillo, forge:salad_ingredients, forge:salad_ingredients/tomatillo, forge:vegetables, forge:vegetables/tomatillo",""
"pamhc2crops:tomatoitem","Tomato",3,0.6,"false","false","diet:vegetables, environmental:deer_food, environmental:deer_tempt_items, forge:crops/tomato, forge:salad_ingredients, forge:salad_ingredients/tomato, forge:vegetables, forge:vegetables/tomato, forge:vinegar_ingredients, forge:vinegar_ingredients/tomato",""
"pamhc2crops:turnipitem","Turnip",1,0.3,"false","false","diet:vegetables, forge:crops/turnip, forge:rootvegetables, forge:rootvegetables/turnip, forge:vegetables, forge:vegetables/turnip",""
"pamhc2crops:waterchestnutitem","Waterchestnut",1,0.3,"false","false","diet:proteins, forge:crops/waterchestnut, forge:rootvegetables, forge:rootvegetables/waterchestnut, forge:vegetables, forge:vegetables/waterchestnut, supplementaries:cookies",""
"pamhc2crops:whitemushroomitem","White Mushroom",1,0.3,"false","false","diet:vegetables, farmersdelight:cabbage_roll_ingredients, forge:crops/whitemushroom, forge:mushrooms, forge:mushrooms/whitemushroom, supplementaries:flower_box_plantable",""
"pamhc2crops:wintersquashitem","Winter Squash",3,0.6,"false","false","diet:vegetables, forge:crops/wintersquash, forge:vegetables, forge:vegetables/wintersquash",""
"pamhc2crops:zucchiniitem","Zucchini",3,0.6,"false","false","diet:vegetables, forge:crops/zucchini, forge:salad_ingredients, forge:salad_ingredients/zucchini, forge:vegetables, forge:vegetables/zucchini",""
"pamhc2foodcore:applejellyitem","Apple Jelly",6,1.2,"false","false","forge:applejelly, forge:applejelly/applejelly, forge:jellies, forge:jellies/applejelly",""
"pamhc2foodcore:applejellytoastitem","Apple Jelly Toast",12,1.2,"false","false","",""
"pamhc2foodcore:applejuiceitem","Apple Juice",9,1.2,"false","false","forge:applejuice, forge:applejuice/applejuice, forge:juices, forge:juices/applejuice",""
"pamhc2foodcore:applepieitem","Apple Pie",9,1.2,"false","false","",""
"pamhc2foodcore:applesauceitem","Applesauce",10,1.2,"false","false","",""
"pamhc2foodcore:applesmoothieitem","Apple Smoothie",11,1.2,"false","false","",""
"pamhc2foodcore:appleyogurtitem","Apple Yogurt",7,1.2,"false","false","",""
"pamhc2foodcore:baconandeggsitem","Bacon and Eggs",6,1.2,"false","false","",""
"pamhc2foodcore:baconcheeseburgeritem","Bacon Cheeseburger",25,1.2,"false","false","",""
"pamhc2foodcore:bakedvegetablemedlyitem","Baked Vegetable Medly",7,1.2,"false","false","",""
"pamhc2foodcore:basiccheeseburgeritem","Basic Cheeseburger",17,1.2,"false","false","",""
"pamhc2foodcore:basicchickensandwichitem","Basic Chicken Sandwich",12,1.2,"false","false","",""
"pamhc2foodcore:basicfishsandwichitem","Basic Fish Sandwich",12,1.2,"false","false","",""
"pamhc2foodcore:basichamburgeritem","Basic Hamburger",13,1.2,"false","false","",""
"pamhc2foodcore:beefjerkyitem","Beef Jerky",6,1.2,"false","false","",""
"pamhc2foodcore:boiledeggitem","Boiled Egg",3,1.2,"false","false","forge:boiledegg, forge:boiledegg/boiledegg",""
"pamhc2foodcore:butteredbakedpotatoitem","Buttered Baked Potato",11,1.2,"false","false","",""
"pamhc2foodcore:caramelappleitem","Caramel Apple",9,1.2,"false","false","",""
"pamhc2foodcore:caramelcupcakeitem","Caramel Cupcake",2,1.2,"false","false","",""
"pamhc2foodcore:caramelicecreamitem","Caramel Ice Cream",9,1.2,"false","false","forge:icecreams, forge:icecreams/caramelicecream",""
"pamhc2foodcore:caramelitem","Caramel",4,1.2,"false","false","diet:sugars, forge:caramel, forge:caramel/caramel",""
"pamhc2foodcore:caramelmuffinitem","Caramel Muffin",3,1.2,"false","false","",""
"pamhc2foodcore:caramelyogurtitem","Caramel Yogurt",6,1.2,"false","false","",""
"pamhc2foodcore:carrotbreaditem","Carrot Bread",7,1.2,"false","false","",""
"pamhc2foodcore:carrotcakeitem","Carrot Cake",9,1.2,"false","false","",""
"pamhc2foodcore:carrotcupcakeitem","Carrot Cupcake",2,1.2,"false","false","",""
"pamhc2foodcore:carrotmuffinitem","Carrot Muffin",3,1.2,"false","false","",""
"pamhc2foodcore:carrotsoupitem","Carrot Soup",7,1.2,"false","false","",""
"pamhc2foodcore:cheesecakeitem","Cheese Cake",9,1.2,"false","false","",""
"pamhc2foodcore:cheeseitem","Cheese",4,1.2,"false","false","forge:cheese, forge:cheese/cheese",""
"pamhc2foodcore:chickendinneritem","Chicken Dinner",21,1.2,"false","false","",""
"pamhc2foodcore:chickenjerkyitem","Chicken Jerky",5,1.2,"false","false","",""
"pamhc2foodcore:chickennuggetitem","Chicken Nugget",3,1.2,"false","false","",""
"pamhc2foodcore:chickenpotpieitem","Chicken Pot Pie",10,1.2,"false","false","",""
"pamhc2foodcore:chocolatebaconitem","Chocolate Bacon",6,1.2,"false","false","",""
"pamhc2foodcore:chocolatebaritem","Chocolate Bar",2,1.2,"false","false","forge:chocolatebar, forge:chocolatebar/chocolatebar",""
"pamhc2foodcore:chocolatecakeitem","Chocolate Cake",7,1.2,"false","false","",""
"pamhc2foodcore:chocolatecaramelfudgeitem","Chocolate Caramel Fudge",7,1.2,"false","false","",""
"pamhc2foodcore:chocolatecupcakeitem","Chocolate Cupcake",2,1.2,"false","false","",""
"pamhc2foodcore:chocolatedonutitem","Chocolate Donut",9,1.2,"false","false","",""
"pamhc2foodcore:chocolateicecreamitem","Chocolate Ice Cream",9,1.2,"false","false","forge:icecreams, forge:icecreams/chocolateicecream",""
"pamhc2foodcore:chocolatemuffinitem","Chocolate Muffin",3,1.2,"false","false","",""
"pamhc2foodcore:chocolatepuddingitem","Chocolate Pudding",5,1.2,"false","false","",""
"pamhc2foodcore:chocolaterollitem","Chocolate Roll",9,1.2,"false","false","",""
"pamhc2foodcore:chocolateyogurtitem","Chocolate Yogurt",6,1.2,"false","false","",""
"pamhc2foodcore:cookiesandmilkitem","Cookies and Milk",5,1.2,"false","false","",""
"pamhc2foodcore:cottoncandyitem","Cotton Candy",2,1.2,"false","false","",""
"pamhc2foodcore:crackeritem","Cracker",5,1.2,"false","false","forge:cracker, forge:cracker/cracker",""
"pamhc2foodcore:donutitem","Donut",8,1.2,"false","false","",""
"pamhc2foodcore:epicbaconitem","Epic Bacon",11,1.2,"false","false","",""
"pamhc2foodcore:fishandchipsitem","Fish and Chips",11,1.2,"false","false","",""
"pamhc2foodcore:fishjerkyitem","Fish Jerky",5,1.2,"false","false","",""
"pamhc2foodcore:fishsticksitem","Fish Sticks",6,1.2,"false","false","",""
"pamhc2foodcore:friedchickenitem","Fried Chicken",7,1.2,"false","false","",""
"pamhc2foodcore:friedeggitem","Fried Egg",3,1.2,"false","false","forge:friedegg, forge:friedegg/friedegg",""
"pamhc2foodcore:friesitem","Fries",6,1.2,"false","false","",""
"pamhc2foodcore:fruitcrumbleitem","Fruit Crumble",10,1.2,"false","false","",""
"pamhc2foodcore:fruitpunchitem","Fruit Punch",13,1.2,"false","false","",""
"pamhc2foodcore:fruitsaladitem","Fruit Salad",9,1.2,"false","false","",""
"pamhc2foodcore:glazedcarrotsitem","Glazed Carrots",8,1.2,"false","false","",""
"pamhc2foodcore:grilledcheeseitem","Grilled Cheese",13,1.2,"false","false","",""
"pamhc2foodcore:groundbeefitem","Ground Beef",4,1.2,"false","false","forge:groundmeats, forge:groundmeats/groundbeef",""
"pamhc2foodcore:groundchickenitem","Ground Chicken",3,1.2,"false","false","forge:groundmeats, forge:groundmeats/groundchicken",""
"pamhc2foodcore:groundfishitem","Ground Fish",3,1.2,"false","false","forge:groundmeats, forge:groundmeats/groundfish",""
"pamhc2foodcore:groundmuttonitem","Ground Mutton",3,1.2,"false","false","forge:groundmeats, forge:groundmeats/groundmutton",""
"pamhc2foodcore:groundporkitem","Ground Pork",4,1.2,"false","false","forge:groundmeats, forge:groundmeats/groundpork",""
"pamhc2foodcore:groundrabbititem","Ground Rabbit",3,1.2,"false","false","forge:groundmeats, forge:groundmeats/groundrabbit",""
"pamhc2foodcore:gummybearsitem","Gummy Bears",4,1.2,"false","false","",""
"pamhc2foodcore:hotchocolateitem","Hot Chocolate",7,1.2,"false","false","",""
"pamhc2foodcore:hotdogitem","Hot Dog",13,1.2,"false","false","",""
"pamhc2foodcore:icecreamitem","Ice Cream",6,1.2,"false","false","forge:icecream, forge:icecream/icecream, forge:icecreams, forge:icecreams/icecream",""
"pamhc2foodcore:jellybeansitem","Jelly Beans",4,1.2,"false","false","",""
"pamhc2foodcore:jellydonutitem","Jelly Donut",12,1.2,"false","false","",""
"pamhc2foodcore:macncheeseitem","Mac n Cheese",9,1.2,"false","false","",""
"pamhc2foodcore:marshmellowchicksitem","Marshmellow Chicks",3,1.2,"false","false","",""
"pamhc2foodcore:marshmellowsitem","Marshmellows",2,1.2,"false","false","forge:marshmellows, forge:marshmellows/marshmellows",""
"pamhc2foodcore:mashedpotatoesitem","Mashed Potatoes",11,1.2,"false","false","",""
"pamhc2foodcore:meatloafitem","Meatloaf",10,1.2,"false","false","",""
"pamhc2foodcore:melonjellyitem","Melon Jelly",4,1.2,"false","false","forge:jellies, forge:jellies/melonjelly, forge:melonjelly, forge:melonjelly/melonjelly",""
"pamhc2foodcore:melonjellytoastitem","Melon Jelly Toast",10,1.2,"false","false","",""
"pamhc2foodcore:melonjuiceitem","Melon Juice",5,1.2,"false","false","forge:juices, forge:juices/melonjuice, forge:melonjuice, forge:melonjuice/melonjuice",""
"pamhc2foodcore:melonsmoothieitem","Melon Smoothie",7,1.2,"false","false","",""
"pamhc2foodcore:muttonjerkyitem","Mutton Jerky",5,1.2,"false","false","",""
"pamhc2foodcore:noodlesoupitem","Noodle Soup",10,1.2,"false","false","",""
"pamhc2foodcore:p8juiceitem","P8 Juice",7,1.2,"false","false","",""
"pamhc2foodcore:pickledbeetsitem","Pickled Beets",7,1.2,"false","false","",""
