"ID","Name","Description","Parent"
"create:recipes/create.base/crafting/logistics/stockpile_switch","create:recipes/create.base/crafting/logistics/stockpile_switch","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/andesite_alloy","create:recipes/create.base/crafting/materials/andesite_alloy","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/andesite_alloy_from_zinc","create:recipes/create.base/crafting/materials/andesite_alloy_from_zinc","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/andesite_casing","create:recipes/create.base/crafting/materials/andesite_casing","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/brass_block_from_compacting","create:recipes/create.base/crafting/materials/brass_block_from_compacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/brass_casing","create:recipes/create.base/crafting/materials/brass_casing","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/brass_ingot_from_compacting","create:recipes/create.base/crafting/materials/brass_ingot_from_compacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/brass_ingot_from_decompacting","create:recipes/create.base/crafting/materials/brass_ingot_from_decompacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/brass_nugget_from_decompacting","create:recipes/create.base/crafting/materials/brass_nugget_from_decompacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/copper_block_from_compacting","create:recipes/create.base/crafting/materials/copper_block_from_compacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/copper_casing","create:recipes/create.base/crafting/materials/copper_casing","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/copper_ingot_from_compacting","create:recipes/create.base/crafting/materials/copper_ingot_from_compacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/copper_ingot_from_decompacting","create:recipes/create.base/crafting/materials/copper_ingot_from_decompacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/copper_nugget_from_decompacting","create:recipes/create.base/crafting/materials/copper_nugget_from_decompacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/electron_tube","create:recipes/create.base/crafting/materials/electron_tube","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/red_sand_paper","create:recipes/create.base/crafting/materials/red_sand_paper","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/refined_radiance_casing","create:recipes/create.base/crafting/materials/refined_radiance_casing","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/rose_quartz","create:recipes/create.base/crafting/materials/rose_quartz","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/sand_paper","create:recipes/create.base/crafting/materials/sand_paper","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/shadow_steel_casing","create:recipes/create.base/crafting/materials/shadow_steel_casing","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/zinc_block_from_compacting","create:recipes/create.base/crafting/materials/zinc_block_from_compacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/zinc_ingot_from_compacting","create:recipes/create.base/crafting/materials/zinc_ingot_from_compacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/zinc_ingot_from_decompacting","create:recipes/create.base/crafting/materials/zinc_ingot_from_decompacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/materials/zinc_nugget_from_decompacting","create:recipes/create.base/crafting/materials/zinc_nugget_from_decompacting","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/palettes/copper_shingles","create:recipes/create.base/crafting/palettes/copper_shingles","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/palettes/copper_shingles_from_tiles","create:recipes/create.base/crafting/palettes/copper_shingles_from_tiles","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/palettes/copper_tiles","create:recipes/create.base/crafting/palettes/copper_tiles","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/schematics/empty_schematic","create:recipes/create.base/crafting/schematics/empty_schematic","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/schematics/schematic_and_quill","create:recipes/create.base/crafting/schematics/schematic_and_quill","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/schematics/schematic_table","create:recipes/create.base/crafting/schematics/schematic_table","<null>","minecraft:recipes/root"
"create:recipes/create.base/crafting/schematics/schematicannon","create:recipes/create.base/crafting/schematics/schematicannon","<null>","minecraft:recipes/root"
"create:recipes/create.base/smelting/brass_ingot_from_crushed","create:recipes/create.base/smelting/brass_ingot_from_crushed","<null>","minecraft:recipes/root"
"create:recipes/create.base/smelting/copper_ingot_from_crushed","create:recipes/create.base/smelting/copper_ingot_from_crushed","<null>","minecraft:recipes/root"
"create:recipes/create.base/smelting/copper_ingot_from_ore","create:recipes/create.base/smelting/copper_ingot_from_ore","<null>","minecraft:recipes/root"
"create:recipes/create.base/smelting/zinc_ingot_from_crushed","create:recipes/create.base/smelting/zinc_ingot_from_crushed","<null>","minecraft:recipes/root"
"create:recipes/create.base/smelting/zinc_ingot_from_ore","create:recipes/create.base/smelting/zinc_ingot_from_ore","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/acacia_window","create:recipes/create.palettes/acacia_window","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/acacia_window_pane","create:recipes/create.palettes/acacia_window_pane","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_bricks_from_andesite_stonecutting","create:recipes/create.palettes/andesite_bricks_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_bricks_slab","create:recipes/create.palettes/andesite_bricks_slab","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_bricks_slab_from_andesite_bricks_stonecutting","create:recipes/create.palettes/andesite_bricks_slab_from_andesite_bricks_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_bricks_stairs","create:recipes/create.palettes/andesite_bricks_stairs","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_bricks_stairs_from_andesite_bricks_stonecutting","create:recipes/create.palettes/andesite_bricks_stairs_from_andesite_bricks_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_bricks_wall","create:recipes/create.palettes/andesite_bricks_wall","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_bricks_wall_from_andesite_bricks_stonecutting","create:recipes/create.palettes/andesite_bricks_wall_from_andesite_bricks_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_cobblestone_from_andesite_stonecutting","create:recipes/create.palettes/andesite_cobblestone_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_cobblestone_slab","create:recipes/create.palettes/andesite_cobblestone_slab","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_cobblestone_slab_from_andesite_cobblestone_stonecutting","create:recipes/create.palettes/andesite_cobblestone_slab_from_andesite_cobblestone_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_cobblestone_stairs","create:recipes/create.palettes/andesite_cobblestone_stairs","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_cobblestone_stairs_from_andesite_cobblestone_stonecutting","create:recipes/create.palettes/andesite_cobblestone_stairs_from_andesite_cobblestone_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_cobblestone_wall","create:recipes/create.palettes/andesite_cobblestone_wall","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_cobblestone_wall_from_andesite_cobblestone_stonecutting","create:recipes/create.palettes/andesite_cobblestone_wall_from_andesite_cobblestone_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_pillar","create:recipes/create.palettes/andesite_pillar","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_pillar_from_andesite_stonecutting","create:recipes/create.palettes/andesite_pillar_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/birch_window","create:recipes/create.palettes/birch_window","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/birch_window_pane","create:recipes/create.palettes/birch_window_pane","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/chiseled_dark_scoria_from_dark_scoria_stonecutting","create:recipes/create.palettes/chiseled_dark_scoria_from_dark_scoria_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/chiseled_dolomite_from_dolomite_stonecutting","create:recipes/create.palettes/chiseled_dolomite_from_dolomite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/chiseled_gabbro_from_gabbro_stonecutting","create:recipes/create.palettes/chiseled_gabbro_from_gabbro_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/chiseled_limestone_from_limestone_stonecutting","create:recipes/create.palettes/chiseled_limestone_from_limestone_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/chiseled_scoria_from_scoria_stonecutting","create:recipes/create.palettes/chiseled_scoria_from_scoria_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/chiseled_weathered_limestone_from_weathered_limestone_stonecutting","create:recipes/create.palettes/chiseled_weathered_limestone_from_weathered_limestone_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/crafting/palettes/dark_scoria","create:recipes/create.palettes/crafting/palettes/dark_scoria","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/crimson_window","create:recipes/create.palettes/crimson_window","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/crimson_window_pane","create:recipes/create.palettes/crimson_window_pane","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_oak_window","create:recipes/create.palettes/dark_oak_window","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_oak_window_pane","create:recipes/create.palettes/dark_oak_window_pane","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria","create:recipes/create.palettes/dark_scoria","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_bricks_from_dark_scoria_stonecutting","create:recipes/create.palettes/dark_scoria_bricks_from_dark_scoria_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_bricks_slab","create:recipes/create.palettes/dark_scoria_bricks_slab","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_bricks_slab_from_dark_scoria_bricks_stonecutting","create:recipes/create.palettes/dark_scoria_bricks_slab_from_dark_scoria_bricks_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_bricks_stairs","create:recipes/create.palettes/dark_scoria_bricks_stairs","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_bricks_stairs_from_dark_scoria_bricks_stonecutting","create:recipes/create.palettes/dark_scoria_bricks_stairs_from_dark_scoria_bricks_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_bricks_wall","create:recipes/create.palettes/dark_scoria_bricks_wall","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_bricks_wall_from_dark_scoria_bricks_stonecutting","create:recipes/create.palettes/dark_scoria_bricks_wall_from_dark_scoria_bricks_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_cobblestone_from_dark_scoria_stonecutting","create:recipes/create.palettes/dark_scoria_cobblestone_from_dark_scoria_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/dark_scoria_cobblestone_slab","create:recipes/create.palettes/dark_scoria_cobblestone_slab","<null>","minecraft:recipes/root"
